Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
80, b-SLICE,   79, 32.74,      60600, 0,-3971710.00,29.741,15, 78 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.06%, 11.66%,  0.00%,  1.71%, 69.35%,  6.22%, 12956.17, 748.10, 833.01, 18182.18 , 0, 255, 98.58, 94, 171, 138.65, 91, 197, 118.50, 0.00%, 86.22%,0.00%, 6.10%, 7.68%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.48%,0.00%, 33.55%, 25.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 144.0, 8.0, 48.0, 1.0, 584.0, 5.548, 544
81, P-SLICE,   84, 31.30,     220728, 0,-3977117.00,28.000,11, 80 , -, 3.34%,  6.13%,  7.38%, 0.83%,  0.54%,  1.93%, 0.00%,  7.46%, 25.12%,  0.00%,  1.52%, 38.66%,  7.09%, 14851.49, 784.65, 914.50, 33193.70 , 0, 254, 98.21, 94, 172, 138.65, 90, 201, 118.53, 26.92%, 61.37%,0.00%, 5.43%, 6.50%, 0.00%, 0.00%, 0.00%, 0.00%, 8.90%, 23.30%,0.00%, 22.43%, 45.51%, 0.00%, 0.00%, 0.00%, 0.00%, 124.0, 0.0, 20.0, 0.0, 103.0, 0.0, 323.0, 8.425, 895
82, B-SLICE,   82, 31.55,      82488, 0,-3976570.00,30.271,14, 80 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.45%, 12.97%,  0.00%,  1.63%, 63.12%,  7.83%, 13295.51, 756.49, 870.13, 19174.21 , 5, 255, 98.37, 94, 171, 138.67, 92, 201, 118.54, 0.00%, 81.49%,0.00%, 8.38%, 10.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.17%,0.00%, 32.83%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 243.0, 9.0, 70.0, 0.0, 681.0, 6.071, 394
83, b-SLICE,   81, 32.80,      42368, 0,3.85,29.741,16, 80 ,82 84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.01%,  7.87%,  0.00%,  1.01%, 70.73%,  7.38%, 12832.69, 750.50, 881.34, 15531.21 , 0, 255, 98.49, 94, 172, 138.66, 92, 196, 118.53, 0.00%, 84.49%,0.00%, 4.86%, 10.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.60%,0.00%, 23.00%, 25.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 241.0, 7.0, 53.0, 0.0, 698.0, 5.186, 276
84, b-SLICE,   83, 33.06,      46432, 0,-3921450.00,29.741,15, 82 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.01%,  8.12%,  0.00%,  1.30%, 74.07%,  6.49%, 12679.09, 753.84, 836.08, 15619.47 , 0, 255, 98.37, 94, 171, 138.69, 92, 199, 118.57, 0.00%, 88.27%,0.00%, 2.81%, 9.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.98%,0.00%, 20.29%, 30.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 244.0, 1.0, 50.0, 0.0, 690.0, 7.086, 193
85, P-SLICE,   88, 30.69,     226448, 0,-4003310.00,28.000,11, 84 , -, 3.29%,  6.49%,  8.96%, 1.25%,  0.82%,  2.36%, 0.00%,  8.77%, 26.13%,  0.00%,  1.91%, 34.55%,  5.48%, 14845.97, 793.72, 907.11, 32674.93 , 4, 255, 97.74, 93, 171, 138.68, 92, 200, 118.62, 30.25%, 55.71%,0.00%, 6.76%, 7.40%, 0.00%, 0.00%, 0.00%, 0.00%, 11.68%, 19.51%,0.00%, 22.45%, 46.36%, 0.00%, 0.00%, 0.00%, 0.00%, 223.0, 0.0, 22.0, 0.0, 120.0, 0.0, 423.0, 8.360, 947
86, B-SLICE,   86, 31.44,      87136, 0,-3992803.00,30.271,14, 84 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.28%, 11.85%,  0.00%,  2.03%, 64.64%,  7.20%, 13466.89, 763.72, 869.01, 19396.87 , 5, 255, 97.90, 94, 171, 138.71, 92, 191, 118.64, 0.00%, 81.97%,0.00%, 9.75%, 8.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.79%,0.00%, 30.92%, 25.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 15.0, 69.0, 0.0, 679.0, 4.746, 146
87, b-SLICE,   85, 31.58,      53928, 0,3.46,29.741,16, 84 ,86 88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.92%,  9.97%,  0.00%,  1.47%, 69.13%,  6.51%, 12915.16, 752.20, 873.70, 15678.71 , 2, 255, 98.07, 94, 171, 138.71, 92, 200, 118.61, 0.00%, 84.33%,0.00%, 5.80%, 9.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.46%,0.00%, 29.64%, 25.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 131.0, 9.0, 49.0, 0.0, 694.0, 4.943, 138
88, b-SLICE,   87, 32.50,      47616, 0,-3952655.00,29.741,15, 86 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.74%,  7.59%,  0.00%,  1.86%, 74.23%,  6.58%, 12773.96, 763.04, 850.47, 15496.71 , 0, 255, 97.90, 94, 171, 138.73, 92, 203, 118.67, 0.00%, 88.47%,0.00%, 3.86%, 7.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.64%,0.00%, 24.39%, 22.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 3.0, 43.0, 0.0, 688.0, 6.074, 571
89, P-SLICE,   92, 30.93,     214512, 0,-4036116.00,28.000,11, 88 , -, 4.12%,  6.63%,  8.14%, 1.00%,  0.85%,  2.83%, 0.00%,  8.90%, 26.07%,  0.00%,  2.19%, 33.97%,  5.31%, 14968.62, 783.21, 902.76, 32816.97 , 0, 254, 97.26, 93, 172, 138.62, 92, 202, 118.63, 30.61%, 55.05%,0.00%, 5.99%, 8.43%, 0.00%, 0.00%, 0.00%, 0.00%, 12.22%, 19.61%,0.00%, 24.10%, 44.06%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 20.0, 0.0, 112.0, 0.0, 414.0, 8.373, 844
90, B-SLICE,   90, 31.65,      78600, 0,-3985581.00,30.271,14, 88 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.57%, 12.31%,  0.00%,  2.23%, 64.41%,  7.48%, 13215.92, 756.28, 847.37, 18529.87 , 2, 255, 97.39, 94, 171, 138.64, 92, 191, 118.65, 0.00%, 82.53%,0.00%, 8.58%, 8.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.10%,0.00%, 32.72%, 23.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 13.0, 75.0, 1.0, 671.0, 5.216, 750
91, b-SLICE,   89, 31.93,      43040, 0,3.71,29.741,16, 88 ,90 92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.12%,  7.83%,  0.00%,  1.12%, 74.00%,  5.92%, 12806.82, 752.53, 857.27, 15149.36 , 4, 255, 97.50, 94, 172, 138.67, 92, 200, 118.67, 0.00%, 86.95%,0.00%, 5.27%, 7.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.35%,0.00%, 26.99%, 25.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 13.0, 55.0, 3.0, 686.0, 4.604, 359
92, b-SLICE,   91, 33.03,      43488, 0,-3963926.00,29.741,15, 90 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.48%,  7.16%,  0.00%,  1.37%, 74.84%,  7.16%, 12638.94, 753.28, 838.60, 15209.78 , 3, 255, 97.39, 94, 171, 138.66, 91, 201, 118.67, 0.00%, 88.76%,0.00%, 3.93%, 7.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.38%,0.00%, 23.12%, 22.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 6.0, 42.0, 2.0, 679.0, 6.029, 313
93, P-SLICE,   96, 30.83,     221152, 0,-4068608.00,28.000,11, 92 , -, 3.49%,  7.63%,  7.89%, 0.97%,  0.94%,  2.52%, 0.00%,  7.89%, 25.75%,  0.00%,  1.63%, 34.17%,  7.11%, 15302.19, 775.67, 920.00, 32778.42 , 4, 255, 97.07, 94, 171, 138.61, 92, 202, 118.66, 31.20%, 55.94%,0.00%, 5.12%, 7.83%, 0.00%, 0.00%, 0.00%, 0.00%, 11.40%, 22.45%,0.00%, 22.05%, 44.10%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 20.0, 0.0, 111.0, 0.0, 305.0, 9.217, 759
94, B-SLICE,   94, 31.81,      87976, 0,-4039631.00,30.271,14, 92 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.40%, 13.44%,  0.00%,  1.29%, 62.77%,  8.10%, 13332.91, 746.77, 854.77, 18628.67 , 2, 254, 97.10, 93, 171, 138.65, 91, 199, 118.68, 0.00%, 81.43%,0.00%, 9.07%, 9.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.13%,0.00%, 29.97%, 28.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 14.0, 69.0, 1.0, 771.0, 5.971, 129
95, b-SLICE,   93, 32.44,      48320, 0,3.81,29.741,16, 92 ,94 96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.67%, 11.52%,  0.00%,  1.51%, 68.99%,  7.31%, 13079.06, 741.16, 855.09, 15861.81 , 2, 255, 97.20, 94, 171, 138.65, 91, 203, 118.66, 0.00%, 86.58%,0.00%, 5.88%, 7.54%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.36%,0.00%, 29.94%, 26.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 243.0, 13.0, 57.0, 2.0, 786.0, 4.540, 75
96, b-SLICE,   95, 32.16,      48024, 0,-4024782.00,29.741,15, 94 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.14%,  8.63%,  0.00%,  1.03%, 72.46%,  7.73%, 13048.11, 744.30, 833.98, 15484.55 , 0, 255, 97.16, 94, 171, 138.66, 91, 197, 118.69, 0.00%, 87.71%,0.00%, 4.31%, 8.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.37%,0.00%, 22.41%, 27.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 7.0, 50.0, 0.0, 779.0, 5.380, 46
97, P-SLICE,  100, 31.01,     235584, 0,-4092159.00,28.000,11, 96 , -, 5.14%,  8.11%, 12.04%, 1.06%,  1.21%,  2.74%, 0.00%,  9.97%, 28.09%,  0.00%,  1.40%, 24.42%,  5.81%, 15277.19, 833.07, 910.74, 33753.92 , 0, 255, 96.85, 94, 172, 138.57, 92, 199, 118.69, 42.42%, 40.90%,0.00%, 6.20%, 10.53%, 0.00%, 0.00%, 0.00%, 0.00%, 12.47%, 17.93%,0.00%, 21.92%, 47.94%, 0.00%, 0.00%, 0.00%, 0.00%, 225.0, 0.0, 25.0, 0.0, 145.0, 0.0, 415.0, 8.329, 539
98, B-SLICE,   98, 31.97,     101320, 0,-4155648.00,30.271,14, 96 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 16.80%, 15.02%,  0.00%,  1.15%, 58.86%,  8.17%, 14188.51, 805.68, 926.22, 21064.81 , 1, 251, 96.77, 94, 172, 138.57, 91, 206, 118.69, 0.00%, 77.89%,0.00%, 10.41%, 11.90%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.36%,0.00%, 29.89%, 31.88%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 135.0, 19.0, 71.0, 0.0, 663.0, 5.194, 175
99, b-SLICE,   97, 31.97,      49696, 0,3.82,29.741,16, 96 ,98 100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.25%, 11.09%,  0.00%,  1.30%, 69.81%,  6.55%, 13091.65, 732.59, 859.74, 15445.43 , 5, 253, 97.04, 94, 171, 138.66, 91, 201, 118.72, 0.00%, 86.17%,0.00%, 5.15%, 8.76%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.44%,0.00%, 28.69%, 29.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 14.0, 55.0, 3.0, 680.0, 4.292, 108
100, b-SLICE,   99, 32.55,      55304, 0,-4107546.00,29.741,15, 98 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.41%, 10.25%,  0.00%,  1.28%, 71.20%,  6.86%, 13462.96, 803.27, 868.24, 15992.06 , 0, 255, 96.86, 94, 171, 138.60, 92, 199, 118.72, 0.00%, 87.21%,0.00%, 4.43%, 8.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.27%,0.00%, 27.43%, 28.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 8.0, 51.0, 2.0, 672.0, 5.082, 136
101, P-SLICE,  104, 31.08,     228496, 0,-4152494.00,28.000,11, 100 , -, 2.71%,  5.52%,  6.04%, 0.91%,  0.78%,  2.66%, 0.00%,  6.38%, 26.04%,  0.00%,  1.41%, 39.77%,  7.79%, 15591.61, 820.93, 934.42, 36053.31 , 2, 255, 96.93, 94, 171, 138.56, 92, 200, 118.67, 23.70%, 65.79%,0.00%, 4.33%, 6.27%, 0.00%, 0.00%, 0.00%, 0.00%, 10.99%, 23.24%,0.00%, 23.37%, 42.46%, 0.00%, 0.00%, 0.00%, 0.00%, 116.0, 0.0, 26.0, 0.0, 122.0, 0.0, 416.0, 8.691, 720
102, B-SLICE,  102, 31.70,     108048, 0,-4147293.00,30.271,14, 100 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.41%, 14.32%,  0.00%,  1.79%, 59.68%,  9.79%, 13915.59, 795.27, 909.23, 21973.51 , 2, 255, 96.92, 94, 171, 138.59, 92, 201, 118.70, 0.00%, 80.50%,0.00%, 10.21%, 9.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.70%,0.00%, 30.53%, 24.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 20.0, 67.0, 4.0, 663.0, 5.540, 130
103, b-SLICE,  101, 32.56,      57024, 0,3.83,29.741,16, 100 ,102 104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.85%, 10.96%,  0.00%,  1.53%, 71.21%,  6.45%, 13330.76, 792.62, 872.37, 16142.22 , 0, 254, 96.93, 94, 172, 138.61, 90, 201, 118.73, 0.00%, 87.91%,0.00%, 6.12%, 6.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.11%,0.00%, 33.72%, 24.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 131.0, 13.0, 56.0, 2.0, 679.0, 4.922, 218
104, b-SLICE,  103, 32.54,      64584, 0,-4107257.00,29.741,15, 102 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.39%, 10.26%,  0.00%,  1.48%, 69.59%,  8.28%, 13585.60, 792.43, 862.05, 17536.32 , 0, 255, 96.97, 94, 171, 138.60, 92, 203, 118.71, 0.00%, 87.03%,0.00%, 7.12%, 5.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.74%,0.00%, 31.76%, 19.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 7.0, 53.0, 1.0, 671.0, 6.006, 358
105, P-SLICE,  108, 30.77,     221904, 0,-4154833.00,28.000,11, 104 , -, 2.72%,  5.36%,  6.46%, 1.33%,  0.55%,  2.48%, 0.00%,  7.37%, 25.96%,  0.00%,  1.57%, 38.88%,  7.32%, 15537.46, 822.73, 918.75, 33862.75 , 0, 255, 96.93, 94, 172, 138.60, 92, 200, 118.71, 23.96%, 63.89%,0.00%, 5.51%, 6.64%, 0.00%, 0.00%, 0.00%, 0.00%, 11.14%, 22.68%,0.00%, 22.01%, 44.23%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 22.0, 0.0, 124.0, 0.0, 307.0, 8.174, 661
106, B-SLICE,  106, 31.53,      83392, 0,-4133245.00,30.271,14, 104 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.92%, 11.12%,  0.00%,  1.48%, 67.17%,  7.31%, 13850.45, 794.14, 883.18, 19767.24 , 0, 255, 96.97, 94, 171, 138.62, 92, 191, 118.73, 0.00%, 84.02%,0.00%, 8.80%, 7.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.15%,0.00%, 27.85%, 28.01%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 17.0, 70.0, 1.0, 664.0, 5.061, 283
107, b-SLICE,  105, 32.07,      46848, 0,3.92,29.741,16, 104 ,106 108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.76%,  9.33%,  0.00%,  1.01%, 73.32%,  5.58%, 13455.93, 791.46, 880.53, 16233.72 , 4, 255, 96.94, 93, 171, 138.61, 92, 200, 118.72, 0.00%, 87.24%,0.00%, 5.84%, 7.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.39%,0.00%, 29.10%, 29.51%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 132.0, 11.0, 47.0, 5.0, 679.0, 5.013, 161
108, b-SLICE,  107, 32.74,      44008, 0,-4080922.00,29.741,15, 106 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.46%,  6.99%,  0.00%,  1.15%, 75.90%,  6.50%, 13120.78, 793.39, 850.82, 15959.72 , 3, 255, 97.01, 94, 171, 138.64, 91, 201, 118.75, 0.00%, 88.94%,0.00%, 3.52%, 7.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.25%,0.00%, 22.75%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 6.0, 44.0, 4.0, 673.0, 4.974, 582
109, P-SLICE,  112, 31.05,     229832, 0,-4154613.00,28.000,11, 108 , -, 3.11%,  5.91%,  7.50%, 0.98%,  0.98%,  2.75%, 0.00%,  8.09%, 28.33%,  0.00%,  1.44%, 34.51%,  6.42%, 15528.79, 835.16, 915.55, 33991.27 , 2, 255, 96.72, 94, 171, 138.62, 91, 203, 118.75, 27.97%, 58.42%,0.00%, 5.87%, 7.83%, 0.00%, 0.00%, 0.00%, 0.00%, 11.52%, 19.27%,0.00%, 21.98%, 47.36%, 0.00%, 0.00%, 0.00%, 0.00%, 116.0, 0.0, 20.0, 0.0, 124.0, 0.0, 306.0, 8.200, 483
110, B-SLICE,  110, 31.17,      82184, 0,-4149313.00,30.271,14, 108 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.15%, 11.85%,  0.00%,  1.58%, 64.93%,  8.48%, 13704.00, 794.98, 859.21, 20127.24 , 0, 255, 96.89, 94, 171, 138.64, 92, 191, 118.77, 0.00%, 83.34%,0.00%, 8.77%, 8.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.90%,0.00%, 30.23%, 23.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 15.0, 63.0, 1.0, 560.0, 5.157, 332
111, b-SLICE,  109, 32.37,      39808, 0,3.78,29.741,16, 108 ,110 112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.38%,  7.74%,  0.00%,  1.35%, 74.87%,  5.67%, 13254.88, 789.86, 859.98, 16199.63 , 0, 254, 96.91, 93, 172, 138.65, 92, 202, 118.77, 0.00%, 87.85%,0.00%, 4.72%, 7.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.65%,0.00%, 27.52%, 25.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 137.0, 10.0, 50.0, 2.0, 576.0, 4.937, 130
112, b-SLICE,  111, 32.60,      44560, 0,-4095518.00,29.741,15, 110 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.48%,  7.39%,  0.00%,  0.46%, 76.47%,  6.20%, 13055.36, 795.45, 835.84, 16055.38 , 0, 255, 96.86, 94, 171, 138.67, 91, 197, 118.79, 0.00%, 89.01%,0.00%, 3.72%, 7.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.41%,0.00%, 23.82%, 28.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 4.0, 47.0, 1.0, 569.0, 5.061, 59
113, P-SLICE,  116, 30.70,     215744, 0,-4158908.00,28.000,11, 112 , -, 2.24%,  4.74%,  5.70%, 0.91%,  0.94%,  1.95%, 0.00%,  7.88%, 25.79%,  0.00%,  1.64%, 39.79%,  8.43%, 15326.16, 821.60, 907.05, 33257.30 , 0, 253, 96.61, 94, 171, 138.56, 91, 201, 118.73, 21.07%, 65.90%,0.00%, 5.80%, 7.31%, 0.00%, 0.00%, 0.00%, 0.00%, 9.58%, 25.39%,0.00%, 20.08%, 44.95%, 0.00%, 0.00%, 0.00%, 0.00%, 121.0, 0.0, 21.0, 0.0, 123.0, 0.0, 312.0, 7.775, 730
114, B-SLICE,  114, 31.84,      80712, 0,-4138635.00,30.271,14, 112 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.91%,  9.44%,  0.00%,  1.38%, 68.70%,  6.57%, 13625.17, 796.58, 864.88, 19475.47 , 2, 254, 96.68, 93, 171, 138.61, 91, 199, 118.77, 0.00%, 83.18%,0.00%, 8.68%, 8.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.74%,0.00%, 28.70%, 25.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 16.0, 63.0, 3.0, 559.0, 5.364, 110
115, b-SLICE,  113, 31.78,      45736, 0,3.98,29.741,16, 112 ,114 116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.00%,  7.31%,  0.00%,  1.12%, 75.12%,  6.45%, 13235.50, 794.18, 860.37, 15978.47 , 4, 255, 96.72, 94, 171, 138.63, 92, 202, 118.79, 0.00%, 88.37%,0.00%, 4.46%, 7.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.88%,0.00%, 25.00%, 24.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 132.0, 11.0, 46.0, 3.0, 575.0, 4.553, 183
116, b-SLICE,  115, 32.97,      49376, 0,-4107502.00,29.741,15, 114 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.37%,  6.60%,  0.00%,  1.16%, 76.11%,  6.77%, 13192.93, 797.12, 847.32, 15903.12 , 0, 255, 96.68, 94, 171, 138.60, 92, 199, 118.77, 0.00%, 89.04%,0.00%, 3.60%, 7.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.55%,0.00%, 20.91%, 24.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 6.0, 40.0, 2.0, 567.0, 5.906, 255
117, P-SLICE,  120, 30.94,     218624, 0,-4114247.00,28.000,11, 116 , -, 2.42%,  4.47%,  5.54%, 0.75%,  0.94%,  1.92%, 0.00%,  6.84%, 27.12%,  0.00%,  1.72%, 41.00%,  7.28%, 15422.08, 810.80, 904.71, 33164.51 , 0, 254, 96.69, 94, 172, 138.54, 90, 201, 118.75, 20.66%, 67.98%,0.00%, 4.93%, 6.44%, 0.00%, 0.00%, 0.00%, 0.00%, 9.11%, 22.67%,0.00%, 24.12%, 44.10%, 0.00%, 0.00%, 0.00%, 0.00%, 116.0, 0.0, 21.0, 0.0, 103.0, 0.0, 310.0, 8.019, 582
118, B-SLICE,  118, 31.45,      80416, 0,-4105752.00,30.271,14, 116 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.52%, 10.17%,  0.00%,  1.02%, 68.54%,  7.75%, 13308.20, 784.61, 862.51, 18626.07 , 1, 254, 96.74, 94, 172, 138.59, 91, 206, 118.78, 0.00%, 84.55%,0.00%, 7.31%, 8.18%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.31%,0.00%, 27.52%, 26.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 16.0, 79.0, 2.0, 564.0, 5.733, 344
119, b-SLICE,  117, 32.51,      48120, 0,4.08,29.741,16, 116 ,118 120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.02%,  8.17%,  0.00%,  0.52%, 73.75%,  6.53%, 13027.18, 786.82, 864.86, 15630.47 , 0, 255, 96.68, 94, 172, 138.59, 92, 199, 118.77, 0.00%, 87.08%,0.00%, 4.81%, 8.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.34%,0.00%, 23.49%, 30.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 12.0, 53.0, 2.0, 581.0, 5.412, 201
120, b-SLICE,  119, 32.72,      41088, 0,-4060811.00,29.741,15, 118 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.51%,  6.26%,  0.00%,  0.97%, 77.76%,  5.49%, 12870.38, 780.73, 835.89, 15112.35 , 0, 255, 96.77, 94, 171, 138.60, 92, 203, 118.79, 0.00%, 89.15%,0.00%, 3.27%, 7.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.79%,0.00%, 22.11%, 27.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 6.0, 34.0, 0.0, 572.0, 5.705, 450
