Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
111, b-SLICE,  109, 33.85,      34928, 0,3.96,29.741,16, 108 ,110 112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.18%,  5.82%,  0.00%,  0.34%, 79.93%,  4.73%, 14075.12, 892.80, 937.49, 16758.92 , 0, 255, 98.73, 83, 171, 138.73, 90, 204, 118.25, 0.00%, 89.71%,0.00%, 4.44%, 5.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.56%,0.00%, 22.81%, 30.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 138.0, 8.0, 53.0, 0.0, 1344.0, 5.349, 85
112, b-SLICE,  111, 33.82,      36640, 0,-4156028.00,29.741,15, 110 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.65%,  5.90%,  0.00%,  1.34%, 79.75%,  5.37%, 14067.45, 889.87, 909.74, 16731.17 , 0, 255, 98.73, 83, 171, 138.74, 91, 204, 118.26, 0.00%, 91.23%,0.00%, 2.69%, 6.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.19%,0.00%, 21.81%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 1.0, 44.0, 0.0, 1337.0, 5.875, 380
113, P-SLICE,  116, 32.49,     192848, 0,-4217384.00,28.000,11, 112 , -, 2.50%,  4.85%,  6.85%, 1.01%,  0.53%,  2.61%, 0.00%,  6.45%, 24.14%,  0.00%,  1.68%, 41.94%,  7.43%, 16622.84, 926.54, 978.32, 35738.82 , 0, 255, 98.36, 82, 171, 138.67, 91, 204, 118.18, 22.73%, 66.95%,0.00%, 4.52%, 5.80%, 0.00%, 0.00%, 0.00%, 0.00%, 11.13%, 24.41%,0.00%, 25.12%, 39.47%, 0.00%, 0.00%, 0.00%, 0.00%, 119.0, 0.0, 17.0, 0.0, 82.0, 0.0, 635.0, 9.353, 709
114, B-SLICE,  114, 33.17,      64544, 0,-4192878.00,30.271,14, 112 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.81%,  9.43%,  0.00%,  1.32%, 71.69%,  6.76%, 14916.11, 876.45, 941.41, 20876.73 , 0, 255, 98.47, 83, 171, 138.72, 91, 203, 118.24, 0.00%, 86.97%,0.00%, 6.93%, 6.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.14%,0.00%, 33.82%, 20.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 467.0, 5.0, 59.0, 0.0, 1326.0, 7.275, 347
115, b-SLICE,  113, 33.95,      38592, 0,3.92,29.741,16, 112 ,114 116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.01%,  6.63%,  0.00%,  1.14%, 78.74%,  4.47%, 14521.82, 880.91, 949.71, 17488.46 , 0, 253, 98.54, 83, 171, 138.73, 91, 205, 118.25, 0.00%, 89.77%,0.00%, 4.65%, 5.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.88%,0.00%, 29.40%, 24.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 467.0, 5.0, 53.0, 0.0, 1341.0, 5.764, 343
116, b-SLICE,  115, 33.68,      36536, 0,-4163018.00,29.741,15, 114 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.99%,  6.24%,  0.00%,  0.44%, 79.52%,  5.81%, 14282.64, 880.76, 915.72, 17078.48 , 0, 255, 98.50, 85, 171, 138.73, 91, 205, 118.24, 0.00%, 90.86%,0.00%, 3.63%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 23.92%, 26.08%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 469.0, 0.0, 48.0, 0.0, 1334.0, 7.423, 90
117, P-SLICE,  120, 32.76,     174160, 0,-4212992.00,28.000,11, 116 , -, 2.98%,  5.20%,  5.17%, 0.84%,  0.60%,  2.06%, 0.00%,  5.77%, 22.80%,  0.00%,  1.38%, 45.03%,  8.18%, 16577.24, 914.47, 973.08, 34089.98 , 0, 255, 98.34, 83, 171, 138.69, 91, 205, 118.21, 20.92%, 70.09%,0.00%, 3.73%, 5.30%, 0.00%, 0.00%, 0.00%, 0.00%, 9.76%, 26.70%,0.00%, 23.15%, 40.54%, 0.00%, 0.00%, 0.00%, 0.00%, 450.0, 0.0, 19.0, 0.0, 101.0, 0.0, 643.0, 8.350, 546
118, B-SLICE,  118, 32.82,      62472, 0,-4203433.00,30.271,14, 116 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.08%,  7.78%,  0.00%,  0.63%, 74.28%,  6.23%, 15035.88, 883.94, 946.51, 21549.29 , 0, 255, 98.38, 84, 171, 138.71, 90, 204, 118.23, 0.00%, 87.14%,0.00%, 7.19%, 5.87%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.85%,0.00%, 26.35%, 26.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 10.0, 69.0, 0.0, 1217.0, 5.305, 156
119, b-SLICE,  117, 33.92,      36352, 0,4.27,29.741,16, 116 ,118 120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.80%,  6.05%,  0.00%,  0.71%, 80.45%,  5.00%, 14655.87, 888.07, 951.17, 17434.10 , 0, 253, 98.42, 81, 171, 138.71, 91, 206, 118.22, 0.00%, 91.15%,0.00%, 3.22%, 5.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.56%,0.00%, 23.28%, 28.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 132.0, 13.0, 43.0, 1.0, 1230.0, 4.209, 100
120, b-SLICE,  119, 33.78,      33736, 0,-4173243.00,29.741,15, 118 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.63%,  4.91%,  0.00%,  0.38%, 82.75%,  4.33%, 14587.59, 883.39, 921.72, 17326.45 , 0, 255, 98.42, 84, 171, 138.73, 89, 205, 118.24, 0.00%, 91.63%,0.00%, 2.83%, 5.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.93%,0.00%, 23.57%, 27.50%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 7.0, 41.0, 1.0, 1224.0, 6.297, 217
121, P-SLICE,  124, 32.22,     181680, 0,-4155835.00,28.000,11, 120 , -, 3.28%,  5.61%,  7.49%, 1.02%,  0.86%,  2.44%, 0.00%,  7.92%, 24.28%,  0.00%,  0.94%, 39.05%,  7.09%, 16471.39, 937.34, 948.77, 34241.22 , 0, 255, 98.17, 81, 171, 138.71, 90, 206, 118.27, 25.94%, 61.69%,0.00%, 5.19%, 7.36%, 0.00%, 0.00%, 0.00%, 0.00%, 11.84%, 21.99%,0.00%, 21.32%, 45.15%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 18.0, 0.0, 83.0, 0.0, 636.0, 9.335, 753
122, B-SLICE,  122, 32.93,      69544, 0,-4224672.00,30.271,14, 120 ,124 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.44%,  9.23%,  0.00%,  1.11%, 70.65%,  5.58%, 15387.31, 903.04, 973.30, 22123.76 , 0, 255, 98.18, 84, 171, 138.72, 91, 205, 118.27, 0.00%, 84.06%,0.00%, 7.81%, 8.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.01%,0.00%, 32.99%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 461.0, 5.0, 61.0, 0.0, 1214.0, 7.419, 499
123, b-SLICE,  121, 33.62,      32136, 0,4.02,29.741,16, 120 ,122 124 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.09%,  4.46%,  0.00%,  0.45%, 83.06%,  3.94%, 14381.48, 880.45, 939.73, 17033.00 , 0, 255, 98.35, 83, 171, 138.75, 91, 205, 118.27, 0.00%, 91.27%,0.00%, 3.28%, 5.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.61%,0.00%, 19.53%, 30.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 458.0, 3.0, 53.0, 0.0, 1229.0, 7.679, 375
124, b-SLICE,  123, 33.81,      35672, 0,-4161440.00,29.741,15, 122 ,124 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.53%,  5.11%,  0.00%,  0.72%, 79.71%,  4.94%, 14459.81, 899.27, 943.54, 17522.42 , 0, 255, 98.21, 83, 171, 138.74, 91, 204, 118.30, 0.00%, 89.37%,0.00%, 3.45%, 7.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.53%,0.00%, 21.20%, 26.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 460.0, 0.0, 46.0, 0.0, 1221.0, 8.539, 491
125, P-SLICE,  128, 32.43,     183400, 0,-4203985.00,28.000,11, 124 , -, 2.31%,  4.08%,  6.75%, 0.63%,  0.60%,  2.61%, 0.00%,  6.50%, 22.61%,  0.00%,  1.88%, 44.98%,  7.05%, 16794.28, 947.17, 978.10, 36089.74 , 0, 255, 98.02, 83, 171, 138.68, 90, 204, 118.23, 20.41%, 69.44%,0.00%, 4.82%, 5.28%, 0.00%, 0.00%, 0.00%, 0.00%, 10.86%, 25.27%,0.00%, 25.96%, 37.98%, 0.00%, 0.00%, 0.00%, 0.00%, 442.0, 0.0, 20.0, 0.0, 117.0, 0.0, 629.0, 7.660, 625
126, B-SLICE,  126, 33.39,      73592, 0,-4192539.00,30.271,14, 124 ,128 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.90%, 10.18%,  0.00%,  1.57%, 69.04%,  6.31%, 15247.30, 895.03, 960.00, 23357.17 , 0, 255, 98.16, 84, 171, 138.73, 91, 205, 118.29, 0.00%, 84.24%,0.00%, 8.51%, 7.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.62%,0.00%, 29.79%, 26.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 16.0, 65.0, 2.0, 1211.0, 5.686, 178
127, b-SLICE,  125, 33.72,      33848, 0,3.87,29.741,16, 124 ,126 128 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.30%,  4.68%,  0.00%,  0.66%, 82.24%,  3.12%, 14247.36, 893.42, 933.84, 17136.63 , 0, 255, 98.24, 84, 171, 138.76, 89, 203, 118.31, 0.00%, 89.92%,0.00%, 3.54%, 6.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.67%,0.00%, 22.54%, 32.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 131.0, 12.0, 44.0, 4.0, 1225.0, 4.921, 85
128, b-SLICE,  127, 33.72,      46024, 0,-4186070.00,29.741,15, 126 ,128 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.93%,  7.70%,  0.00%,  0.57%, 77.73%,  5.07%, 15124.46, 895.22, 938.61, 19689.69 , 0, 255, 98.15, 83, 171, 138.74, 91, 204, 118.29, 0.00%, 89.78%,0.00%, 4.78%, 5.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.25%,0.00%, 33.50%, 24.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 7.0, 45.0, 2.0, 1219.0, 5.496, 330
129, P-SLICE,  132, 31.95,     183520, 0,-4210145.00,28.000,11, 128 , -, 2.45%,  4.61%,  5.89%, 1.06%,  1.06%,  2.29%, 0.00%,  6.76%, 21.37%,  0.00%,  1.77%, 45.08%,  7.66%, 16971.49, 936.25, 985.11, 35875.80 , 0, 253, 97.77, 83, 171, 138.72, 91, 205, 118.25, 20.15%, 69.37%,0.00%, 4.37%, 6.15%, 0.00%, 0.00%, 0.00%, 0.00%, 12.55%, 26.80%,0.00%, 22.62%, 38.03%, 0.00%, 0.00%, 0.00%, 0.00%, 116.0, 0.0, 19.0, 0.0, 117.0, 0.0, 630.0, 7.669, 601
130, B-SLICE,  130, 33.16,      65168, 0,-4197764.00,30.271,14, 128 ,132 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.92%,  8.22%,  0.00%,  1.31%, 72.63%,  5.93%, 15097.34, 906.98, 942.08, 21901.57 , 0, 255, 97.98, 83, 171, 138.74, 91, 203, 118.27, 0.00%, 85.94%,0.00%, 7.30%, 6.83%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.82%,0.00%, 31.36%, 21.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 15.0, 69.0, 1.0, 876.0, 4.651, 129
131, b-SLICE,  129, 34.01,      38568, 0,4.08,29.741,16, 128 ,130 132 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.22%,  6.44%,  0.00%,  0.84%, 78.17%,  5.33%, 14696.11, 910.30, 944.79, 18080.51 , 0, 255, 98.06, 84, 171, 138.73, 89, 204, 118.27, 0.00%, 89.44%,0.00%, 3.49%, 7.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.94%,0.00%, 22.07%, 28.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 131.0, 11.0, 44.0, 0.0, 891.0, 4.556, 145
132, b-SLICE,  131, 33.89,      37208, 0,-4158903.00,29.741,15, 130 ,132 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.68%,  6.40%,  0.00%,  0.71%, 80.81%,  4.40%, 14908.58, 904.70, 927.61, 18171.14 , 0, 255, 97.97, 85, 171, 138.76, 91, 205, 118.29, 0.00%, 91.30%,0.00%, 3.07%, 5.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.41%,0.00%, 23.24%, 32.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 5.0, 36.0, 0.0, 884.0, 6.287, 208
133, P-SLICE,  136, 32.59,     186168, 0,-4194927.00,28.000,11, 132 , -, 3.30%,  5.72%,  6.39%, 0.86%,  0.88%,  2.34%, 0.00%,  6.26%, 27.15%,  0.00%,  2.31%, 38.53%,  6.26%, 16674.78, 935.26, 984.74, 35175.59 , 0, 253, 97.53, 81, 171, 138.76, 91, 206, 118.27, 25.63%, 64.00%,0.00%, 4.75%, 5.66%, 0.00%, 0.00%, 0.00%, 0.00%, 10.25%, 21.55%,0.00%, 25.41%, 42.85%, 0.00%, 0.00%, 0.00%, 0.00%, 114.0, 0.0, 25.0, 0.0, 126.0, 0.0, 302.0, 8.617, 613
134, B-SLICE,  134, 33.11,      61696, 0,-4172260.00,30.271,14, 132 ,136 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.45%,  9.20%,  0.00%,  1.08%, 72.64%,  5.64%, 14941.50, 907.80, 947.57, 22025.58 , 0, 255, 97.68, 83, 171, 138.78, 91, 203, 118.29, 0.00%, 86.40%,0.00%, 7.28%, 6.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.21%,0.00%, 32.58%, 25.20%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 20.0, 59.0, 6.0, 880.0, 5.479, 182
135, b-SLICE,  133, 33.98,      37304, 0,3.87,29.741,16, 132 ,134 136 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.32%,  6.73%,  0.00%,  1.48%, 79.56%,  3.91%, 14697.15, 905.11, 948.85, 17742.39 , 0, 255, 97.75, 82, 171, 138.78, 91, 204, 118.29, 0.00%, 90.50%,0.00%, 3.65%, 5.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.44%,0.00%, 30.00%, 25.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 13.0, 45.0, 3.0, 896.0, 4.458, 53
136, b-SLICE,  135, 34.00,      35736, 0,-4140799.00,29.741,15, 134 ,136 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.78%,  5.05%,  0.00%,  0.72%, 81.71%,  4.74%, 14300.31, 897.83, 924.64, 17607.88 , 0, 255, 97.68, 84, 171, 138.81, 89, 205, 118.31, 0.00%, 91.39%,0.00%, 3.45%, 5.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.95%,0.00%, 20.78%, 27.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 139.0, 7.0, 46.0, 0.0, 890.0, 5.316, 87
137, P-SLICE,  140, 32.18,     189448, 0,-4228506.00,28.000,11, 136 , -, 2.39%,  4.46%,  5.70%, 0.82%,  0.85%,  2.80%, 0.00%,  6.80%, 26.43%,  0.00%,  2.51%, 39.70%,  7.54%, 16834.59, 949.03, 987.97, 35039.77 , 0, 255, 97.32, 83, 171, 138.76, 91, 205, 118.25, 21.34%, 67.18%,0.00%, 4.85%, 6.72%, 0.00%, 0.00%, 0.00%, 0.00%, 10.91%, 24.58%,0.00%, 26.27%, 38.31%, 0.00%, 0.00%, 0.00%, 0.00%, 119.0, 0.0, 20.0, 0.0, 117.0, 0.0, 308.0, 7.623, 604
138, B-SLICE,  138, 33.17,      61792, 0,-4157017.00,30.271,14, 136 ,140 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.93%,  8.40%,  0.00%,  1.35%, 71.85%,  5.48%, 14896.28, 909.22, 943.75, 21218.91 , 0, 255, 97.42, 84, 171, 138.81, 90, 204, 118.29, 0.00%, 84.79%,0.00%, 7.93%, 7.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.83%,0.00%, 27.59%, 27.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 139.0, 12.0, 65.0, 0.0, 557.0, 5.226, 262
139, b-SLICE,  137, 34.11,      33512, 0,3.95,29.741,16, 136 ,138 140 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.06%,  5.72%,  0.00%,  0.85%, 80.18%,  4.19%, 14591.48, 907.68, 949.17, 17372.46 , 0, 255, 97.48, 83, 171, 138.82, 91, 205, 118.30, 0.00%, 89.93%,0.00%, 3.75%, 6.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.84%,0.00%, 20.25%, 32.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 9.0, 45.0, 1.0, 572.0, 5.090, 146
140, b-SLICE,  139, 33.83,      36984, 0,-4151044.00,29.741,15, 138 ,140 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.34%,  5.31%,  0.00%,  1.33%, 80.90%,  4.12%, 14465.96, 915.82, 928.98, 17297.91 , 0, 255, 97.43, 83, 171, 138.81, 91, 204, 118.29, 0.00%, 90.70%,0.00%, 3.83%, 5.55%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.63%,0.00%, 23.42%, 25.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 3.0, 39.0, 0.0, 564.0, 6.023, 450
141, P-SLICE,  144, 32.64,     194432, 0,-4306768.00,28.000,11, 140 , -, 2.91%,  5.58%,  6.65%, 0.96%,  1.12%,  3.25%, 0.00%,  6.80%, 25.86%,  0.00%,  2.41%, 38.19%,  6.28%, 17370.70, 953.46, 1025.20, 37601.77 , 0, 255, 97.30, 84, 171, 138.81, 89, 203, 118.30, 25.23%, 63.57%,0.00%, 5.02%, 6.32%, 0.00%, 0.00%, 0.00%, 0.00%, 13.36%, 21.82%,0.00%, 24.82%, 40.07%, 0.00%, 0.00%, 0.00%, 0.00%, 118.0, 0.0, 17.0, 0.0, 109.0, 0.0, 310.0, 8.533, 742
142, B-SLICE,  142, 33.58,      70008, 0,-4256597.00,30.271,14, 140 ,144 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.64%, 11.22%,  0.00%,  1.64%, 67.77%,  6.73%, 15456.13, 909.97, 961.26, 23067.45 , 0, 255, 97.31, 84, 171, 138.83, 91, 205, 118.31, 0.00%, 84.27%,0.00%, 8.04%, 7.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.74%,0.00%, 31.61%, 25.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 142.0, 13.0, 62.0, 4.0, 564.0, 6.052, 227
143, b-SLICE,  141, 34.07,      37352, 0,3.85,29.741,16, 140 ,142 144 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.68%,  6.53%,  0.00%,  1.51%, 79.08%,  4.20%, 14816.65, 909.09, 975.07, 18091.67 , 0, 255, 97.33, 81, 171, 138.82, 90, 206, 118.30, 0.00%, 90.12%,0.00%, 4.07%, 5.84%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.70%,0.00%, 26.37%, 26.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 139.0, 11.0, 56.0, 0.0, 578.0, 4.429, 91
144, b-SLICE,  143, 34.03,      45992, 0,-4237616.00,29.741,15, 142 ,144 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.15%, 10.26%,  0.00%,  1.84%, 71.48%,  7.28%, 15223.31, 906.27, 958.15, 18993.42 , 0, 255, 97.36, 83, 171, 138.85, 91, 204, 118.33, 0.00%, 88.67%,0.00%, 4.95%, 6.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.06%,0.00%, 27.29%, 25.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 140.0, 6.0, 45.0, 0.0, 570.0, 5.934, 439
145, P-SLICE,  148, 32.94,     203992, 0,-4288704.00,28.000,11, 144 , -, 6.30%,  8.60%, 11.28%, 1.27%,  1.14%,  3.56%, 0.00%,  9.91%, 25.33%,  0.00%,  1.88%, 23.52%,  7.20%, 17518.28, 954.22, 1008.43, 37848.67 , 0, 255, 96.89, 80, 171, 138.97, 89, 204, 118.28, 43.93%, 39.47%,0.00%, 6.24%, 10.40%, 0.00%, 0.00%, 0.00%, 0.00%, 14.77%, 22.51%,0.00%, 25.32%, 37.40%, 0.00%, 0.00%, 0.00%, 0.00%, 123.0, 0.0, 17.0, 0.0, 99.0, 0.0, 312.0, 10.315, 602
146, B-SLICE,  146, 33.45,      84144, 0,-4366482.00,30.271,14, 144 ,148 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.12%, 14.18%,  0.00%,  2.15%, 60.64%,  7.91%, 16536.80, 940.18, 1040.75, 25395.93 , 0, 255, 96.94, 82, 171, 138.94, 91, 205, 118.29, 0.00%, 80.06%,0.00%, 9.71%, 10.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.50%,0.00%, 31.62%, 26.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 472.0, 6.0, 63.0, 0.0, 903.0, 7.299, 350
147, b-SLICE,  145, 33.94,      45480, 0,3.41,29.741,16, 144 ,146 148 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.20%,  9.90%,  0.00%,  1.72%, 72.08%,  7.10%, 15340.98, 875.59, 987.75, 19008.59 , 0, 255, 97.25, 83, 171, 138.89, 90, 204, 118.35, 0.00%, 88.68%,0.00%, 6.05%, 5.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.11%,0.00%, 27.72%, 25.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 471.0, 5.0, 56.0, 1.0, 917.0, 6.769, 234
148, b-SLICE,  147, 34.01,      43584, 0,-4299747.00,29.741,15, 146 ,148 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.16%,  8.07%,  0.00%,  1.24%, 74.15%,  6.37%, 15643.74, 928.07, 977.76, 19111.47 , 0, 255, 96.95, 85, 171, 138.99, 91, 205, 118.31, 0.00%, 87.92%,0.00%, 5.73%, 6.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.54%,0.00%, 26.46%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 472.0, 0.0, 45.0, 0.0, 910.0, 6.859, 546
149, P-SLICE,  152, 32.72,     195784, 0,-4334691.00,28.000,11, 148 , -, 3.45%,  5.22%,  7.55%, 1.34%,  1.24%,  3.17%, 0.00%,  5.70%, 26.51%,  0.00%,  2.10%, 35.99%,  7.71%, 17634.94, 973.35, 1012.75, 38367.90 , 0, 255, 96.63, 81, 171, 138.98, 91, 204, 118.27, 28.08%, 62.13%,0.00%, 4.56%, 5.31%, 0.00%, 0.00%, 0.00%, 0.00%, 13.69%, 23.34%,0.00%, 26.84%, 36.19%, 0.00%, 0.00%, 0.00%, 0.00%, 454.0, 0.0, 19.0, 0.0, 109.0, 0.0, 648.0, 8.827, 598
150, B-SLICE,  150, 33.49,      76200, 0,-4307749.00,30.271,14, 148 ,152 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.48%, 11.66%,  0.00%,  2.22%, 64.76%,  6.88%, 15951.81, 911.45, 990.92, 24667.84 , 0, 255, 96.85, 82, 171, 139.01, 91, 203, 118.31, 0.00%, 81.77%,0.00%, 9.31%, 9.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.83%,0.00%, 33.73%, 22.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 10.0, 66.0, 1.0, 897.0, 6.226, 329
151, b-SLICE,  149, 34.19,      40144, 0,3.71,29.741,16, 148 ,150 152 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.27%,  8.56%,  0.00%,  1.12%, 77.45%,  4.60%, 15457.08, 908.84, 964.06, 18731.03 , 0, 253, 96.95, 83, 171, 139.02, 91, 205, 118.33, 0.00%, 90.40%,0.00%, 4.80%, 4.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.05%,0.00%, 33.56%, 26.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 13.0, 55.0, 1.0, 913.0, 5.153, 130
