Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
80, b-SLICE,   79, 33.47,      56720, 0,-4104662.00,29.741,15, 78 ,80 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.74%, 11.64%,  0.00%,  1.47%, 68.29%,  7.87%, 14388.20, 833.85, 868.06, 18489.70 , 0, 255, 95.90, 88, 169, 138.55, 92, 198, 118.56, 0.00%, 86.42%,0.00%, 6.18%, 7.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.56%,0.00%, 28.61%, 26.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 143.0, 8.0, 49.0, 0.0, 682.0, 5.189, 625
81, P-SLICE,   84, 31.80,     182936, 0,-4102438.00,28.000,11, 80 , -, 2.39%,  4.97%,  5.10%, 0.84%,  0.66%,  1.89%, 0.00%,  6.24%, 24.86%,  0.00%,  2.05%, 42.67%,  8.31%, 16357.92, 964.27, 940.96, 33716.55 , 0, 255, 96.09, 87, 169, 138.50, 92, 199, 118.56, 20.40%, 69.61%,0.00%, 4.78%, 5.42%, 0.00%, 0.00%, 0.00%, 0.00%, 8.79%, 26.84%,0.00%, 24.25%, 40.12%, 0.00%, 0.00%, 0.00%, 0.00%, 123.0, 0.0, 20.0, 0.0, 101.0, 0.0, 422.0, 8.760, 853
82, B-SLICE,   82, 33.02,      58392, 0,-4070434.00,30.271,14, 80 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.97%,  9.09%,  0.00%,  1.75%, 71.20%,  5.99%, 14409.71, 921.91, 904.94, 19753.51 , 3, 255, 96.17, 87, 170, 138.58, 92, 196, 118.62, 0.00%, 85.66%,0.00%, 6.47%, 7.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.96%,0.00%, 29.23%, 24.81%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 134.0, 10.0, 85.0, 0.0, 673.0, 5.498, 324
83, b-SLICE,   81, 33.86,      33336, 0,3.92,29.741,16, 80 ,82 84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.19%,  5.92%,  0.00%,  1.40%, 77.83%,  5.65%, 14045.09, 927.75, 914.91, 16737.32 , 3, 255, 96.13, 87, 169, 138.60, 92, 201, 118.63, 0.00%, 89.42%,0.00%, 3.67%, 6.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.38%,0.00%, 24.74%, 20.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 2.0, 128.0, 14.0, 43.0, 1.0, 688.0, 4.271, 55
84, b-SLICE,   83, 34.06,      35984, 0,-4048754.00,29.741,15, 82 ,84 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.25%,  7.10%,  0.00%,  0.56%, 77.23%,  6.86%, 13772.57, 917.84, 880.90, 16128.84 , 0, 255, 96.20, 87, 170, 138.58, 92, 198, 118.63, 0.00%, 90.41%,0.00%, 2.75%, 6.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.14%,0.00%, 22.27%, 26.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 131.0, 10.0, 40.0, 0.0, 680.0, 4.790, 84
85, P-SLICE,   88, 31.97,     182664, 0,-4126732.00,28.000,11, 84 , -, 2.23%,  3.86%,  6.48%, 0.66%,  0.73%,  1.99%, 0.00%,  6.79%, 25.26%,  0.00%,  2.44%, 41.73%,  7.84%, 16157.83, 920.74, 938.53, 33332.85 , 1, 253, 96.07, 88, 169, 138.52, 92, 200, 118.58, 20.63%, 68.26%,0.00%, 4.57%, 6.59%, 0.00%, 0.00%, 0.00%, 0.00%, 8.70%, 26.38%,0.00%, 24.29%, 40.69%, 0.00%, 0.00%, 0.00%, 0.00%, 114.0, 0.0, 17.0, 0.0, 103.0, 0.0, 310.0, 8.619, 384
86, B-SLICE,   86, 33.03,      60040, 0,-4096057.00,30.271,14, 84 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.89%,  9.60%,  0.00%,  1.30%, 72.50%,  5.71%, 14302.88, 901.35, 906.76, 19543.34 , 0, 255, 96.13, 87, 170, 138.55, 92, 196, 118.61, 0.00%, 86.93%,0.00%, 5.73%, 7.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.19%,0.00%, 32.81%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 248.0, 12.0, 71.0, 0.0, 782.0, 4.930, 257
87, b-SLICE,   85, 33.79,      33984, 0,4.11,29.741,16, 84 ,86 88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.34%,  6.00%,  0.00%,  0.71%, 78.67%,  5.29%, 13965.58, 911.86, 909.53, 16518.60 , 0, 255, 96.21, 88, 169, 138.55, 92, 198, 118.61, 0.00%, 89.41%,0.00%, 3.07%, 7.56%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 25.84%, 24.16%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 247.0, 13.0, 49.0, 2.0, 795.0, 4.545, 114
88, b-SLICE,   87, 33.95,      34176, 0,-4070017.00,29.741,15, 86 ,88 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.83%,  6.40%,  0.00%,  0.53%, 78.83%,  6.40%, 13693.16, 893.55, 882.66, 16124.15 , 1, 255, 96.17, 87, 170, 138.56, 92, 196, 118.63, 0.00%, 90.94%,0.00%, 1.85%, 7.21%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.00%,0.00%, 21.00%, 27.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 248.0, 7.0, 49.0, 0.0, 789.0, 6.255, 213
89, P-SLICE,   92, 31.70,     188480, 0,-4117052.00,28.000,11, 88 , -, 2.44%,  4.65%,  6.27%, 0.97%,  1.02%,  2.23%, 0.00%,  6.06%, 25.41%,  0.00%,  1.15%, 41.73%,  8.06%, 16163.11, 909.56, 939.76, 33998.67 , 0, 253, 96.01, 87, 170, 138.53, 92, 199, 118.59, 21.91%, 68.23%,0.00%, 4.05%, 5.90%, 0.00%, 0.00%, 0.00%, 0.00%, 10.89%, 23.75%,0.00%, 22.67%, 42.83%, 0.00%, 0.00%, 0.00%, 0.00%, 229.0, 0.0, 19.0, 0.0, 90.0, 0.0, 417.0, 9.267, 800
90, B-SLICE,   90, 32.86,      66168, 0,-4094659.00,30.271,14, 88 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.89%, 11.77%,  0.00%,  1.32%, 68.77%,  7.25%, 14429.32, 870.53, 886.45, 21229.49 , 1, 255, 96.16, 88, 169, 138.55, 92, 197, 118.62, 0.00%, 86.37%,0.00%, 6.28%, 7.42%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.13%,0.00%, 32.10%, 25.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 243.0, 8.0, 72.0, 0.0, 781.0, 6.734, 192
91, b-SLICE,   89, 33.66,      36464, 0,3.87,29.741,16, 88 ,90 92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.48%,  8.93%,  0.00%,  1.20%, 73.69%,  6.70%, 13903.55, 874.78, 898.87, 16500.69 , 0, 253, 96.13, 87, 170, 138.55, 92, 199, 118.62, 0.00%, 88.59%,0.00%, 4.60%, 6.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.73%,0.00%, 27.12%, 25.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 241.0, 8.0, 53.0, 1.0, 796.0, 4.829, 137
92, b-SLICE,   91, 34.01,      35088, 0,-4070450.00,29.741,15, 90 ,92 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.85%,  6.52%,  0.00%,  0.60%, 77.58%,  6.45%, 13753.32, 871.98, 872.63, 16599.87 , 0, 255, 96.16, 88, 169, 138.56, 92, 197, 118.63, 0.00%, 89.75%,0.00%, 3.01%, 7.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.96%,0.00%, 20.34%, 27.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 243.0, 2.0, 46.0, 0.0, 789.0, 6.437, 262
93, P-SLICE,   96, 31.50,     186504, 0,-4123499.00,28.000,11, 92 , -, 2.32%,  4.57%,  5.76%, 0.82%,  0.79%,  2.69%, 0.00%,  6.97%, 24.38%,  0.00%,  2.06%, 42.13%,  7.50%, 16129.27, 906.02, 932.82, 33860.58 , 0, 255, 96.08, 87, 170, 138.51, 92, 197, 118.60, 20.58%, 68.13%,0.00%, 4.73%, 6.62%, 0.00%, 0.00%, 0.00%, 0.00%, 11.30%, 25.09%,0.00%, 23.08%, 40.75%, 0.00%, 0.00%, 0.00%, 0.00%, 224.0, 0.0, 19.0, 0.0, 110.0, 0.0, 525.0, 8.173, 699
94, B-SLICE,   94, 32.93,      60032, 0,-4096089.00,30.271,14, 92 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.18%,  8.43%,  0.00%,  0.94%, 70.77%,  7.69%, 14433.99, 869.72, 896.97, 20380.80 , 0, 255, 96.08, 87, 169, 138.55, 92, 197, 118.62, 0.00%, 85.26%,0.00%, 6.65%, 8.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.66%,0.00%, 27.13%, 22.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 135.0, 12.0, 67.0, 1.0, 773.0, 5.185, 153
95, b-SLICE,   93, 33.74,      33016, 0,3.97,29.741,16, 92 ,94 96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.87%,  6.56%,  0.00%,  0.84%, 77.28%,  5.46%, 13896.69, 869.47, 901.23, 16324.18 , 1, 255, 96.05, 86, 170, 138.56, 92, 199, 118.63, 0.00%, 88.72%,0.00%, 3.73%, 7.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.96%,0.00%, 22.92%, 28.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 14.0, 49.0, 2.0, 790.0, 4.900, 234
96, b-SLICE,   95, 33.86,      33032, 0,-4058842.00,29.741,15, 94 ,96 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.48%,  5.48%,  0.00%,  0.34%, 79.28%,  6.42%, 13601.10, 866.48, 854.10, 16080.74 , 0, 255, 96.14, 88, 169, 138.56, 92, 198, 118.64, 0.00%, 90.48%,0.00%, 2.12%, 7.59%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.22%,0.00%, 22.80%, 21.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 8.0, 44.0, 0.0, 782.0, 5.549, 99
97, P-SLICE,  100, 31.72,     187624, 0,-4092990.00,28.000,11, 96 , -, 3.82%,  5.69%,  7.48%, 0.60%,  0.70%,  2.15%, 0.00%,  8.62%, 26.06%,  0.00%,  1.56%, 34.53%,  8.80%, 15984.28, 897.28, 921.48, 32756.81 , 3, 255, 96.13, 87, 170, 138.53, 92, 201, 118.57, 28.31%, 57.40%,0.00%, 6.28%, 8.10%, 0.00%, 0.00%, 0.00%, 0.00%, 8.66%, 25.98%,0.00%, 24.35%, 41.02%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 24.0, 1.0, 133.0, 0.0, 414.0, 8.697, 595
98, B-SLICE,   98, 32.91,      67248, 0,-4165989.00,30.271,14, 96 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.17%, 10.15%,  0.00%,  0.92%, 68.00%,  7.76%, 14749.12, 883.62, 925.76, 21720.46 , 0, 255, 96.12, 86, 170, 138.55, 92, 198, 118.60, 0.00%, 83.86%,0.00%, 6.87%, 9.34%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.11%,0.00%, 28.89%, 25.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 18.0, 66.0, 1.0, 782.0, 5.032, 173
99, b-SLICE,   97, 33.56,      33840, 0,3.92,29.741,16, 96 ,98 100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.54%,  5.68%,  0.00%,  1.01%, 80.83%,  4.94%, 13713.98, 862.49, 891.45, 16476.04 , 1, 255, 96.13, 87, 170, 138.56, 92, 199, 118.65, 0.00%, 91.45%,0.00%, 2.57%, 5.98%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.16%,0.00%, 22.09%, 26.74%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 138.0, 11.0, 50.0, 2.0, 799.0, 4.455, 117
100, b-SLICE,   99, 33.69,      37888, 0,-4113955.00,29.741,15, 98 ,100 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.13%,  7.37%,  0.00%,  0.83%, 77.06%,  5.61%, 13934.41, 879.05, 881.21, 16566.93 , 0, 255, 96.17, 87, 170, 138.56, 92, 198, 118.61, 0.00%, 89.45%,0.00%, 3.44%, 7.19%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.63%,0.00%, 25.24%, 28.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 5.0, 50.0, 1.0, 792.0, 5.819, 281
101, P-SLICE,  104, 32.20,     198264, 0,-4135859.00,28.000,11, 100 , -, 2.72%,  5.33%,  7.08%, 1.18%,  0.86%,  2.75%, 0.00%,  6.30%, 24.94%,  0.00%,  1.96%, 39.35%,  7.53%, 16399.46, 895.62, 957.01, 36118.90 , 0, 255, 96.28, 88, 169, 138.56, 92, 198, 118.62, 24.98%, 64.71%,0.00%, 4.44%, 5.95%, 0.00%, 0.00%, 0.00%, 0.00%, 12.20%, 24.20%,0.00%, 23.20%, 40.40%, 0.00%, 0.00%, 0.00%, 0.00%, 121.0, 0.0, 21.0, 0.0, 110.0, 0.0, 313.0, 8.573, 818
102, B-SLICE,  102, 32.98,      79472, 0,-4107519.00,30.271,14, 100 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.55%, 10.90%,  0.00%,  1.23%, 66.54%,  7.78%, 14591.90, 856.02, 903.94, 22001.57 , 3, 255, 96.24, 87, 170, 138.57, 92, 196, 118.62, 0.00%, 83.10%,0.00%, 8.80%, 8.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.25%,0.00%, 31.65%, 23.10%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 137.0, 12.0, 79.0, 0.0, 671.0, 5.960, 492
103, b-SLICE,  101, 33.92,      36464, 0,3.83,29.741,16, 100 ,102 104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.87%,  7.15%,  0.00%,  1.65%, 77.37%,  5.96%, 13691.36, 855.34, 869.17, 16131.26 , 0, 255, 96.25, 87, 170, 138.59, 92, 199, 118.63, 0.00%, 90.81%,0.00%, 3.02%, 6.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.56%,0.00%, 28.35%, 20.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 9.0, 53.0, 2.0, 687.0, 6.342, 266
104, b-SLICE,  103, 33.85,      49952, 0,-4091518.00,29.741,15, 102 ,104 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.84%,  8.95%,  0.00%,  1.57%, 73.36%,  5.29%, 14309.38, 854.48, 874.89, 18534.11 , 0, 255, 96.33, 87, 170, 138.59, 92, 196, 118.65, 0.00%, 87.20%,0.00%, 5.99%, 6.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.39%,0.00%, 35.95%, 20.66%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 137.0, 3.0, 49.0, 0.0, 681.0, 6.751, 562
105, P-SLICE,  108, 32.25,     188352, 0,-4149354.00,28.000,11, 104 , -, 2.57%,  5.01%,  5.28%, 0.75%,  1.02%,  1.72%, 0.00%,  7.40%, 24.62%,  0.00%,  1.37%, 42.93%,  7.32%, 16392.28, 907.30, 958.48, 34284.70 , 0, 253, 96.24, 87, 170, 138.54, 92, 199, 118.60, 20.45%, 67.79%,0.00%, 4.60%, 7.16%, 0.00%, 0.00%, 0.00%, 0.00%, 9.50%, 23.67%,0.00%, 22.64%, 44.41%, 0.00%, 0.00%, 0.00%, 0.00%, 116.0, 0.0, 21.0, 0.0, 101.0, 0.0, 316.0, 8.902, 694
106, B-SLICE,  106, 32.82,      62576, 0,-4114943.00,30.271,14, 104 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.84%,  8.75%,  0.00%,  1.20%, 71.56%,  6.65%, 14475.79, 862.05, 897.83, 20158.13 , 0, 255, 96.31, 87, 170, 138.60, 92, 196, 118.64, 0.00%, 85.78%,0.00%, 7.27%, 6.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.27%,0.00%, 29.69%, 23.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 136.0, 10.0, 66.0, 0.0, 565.0, 5.672, 325
107, b-SLICE,  105, 33.86,      35608, 0,3.99,29.741,16, 104 ,106 108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.36%,  7.09%,  0.00%,  1.10%, 77.19%,  5.26%, 14079.91, 866.04, 907.32, 16567.90 , 1, 253, 96.33, 88, 169, 138.60, 92, 200, 118.65, 0.00%, 89.24%,0.00%, 3.59%, 7.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.28%,0.00%, 26.24%, 26.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 133.0, 6.0, 54.0, 0.0, 579.0, 5.585, 318
108, b-SLICE,  107, 34.04,      35048, 0,-4097094.00,29.741,15, 106 ,108 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.61%,  5.79%,  0.00%,  0.87%, 79.15%,  5.58%, 13938.15, 870.01, 879.92, 16598.69 , 0, 255, 96.33, 88, 169, 138.60, 92, 197, 118.65, 0.00%, 90.17%,0.00%, 2.80%, 7.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.75%,0.00%, 21.43%, 25.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 134.0, 0.0, 42.0, 0.0, 571.0, 6.734, 435
109, P-SLICE,  112, 32.08,     184720, 0,-4184111.00,28.000,11, 108 , -, 1.93%,  4.10%,  4.84%, 1.14%,  1.14%,  2.75%, 0.00%,  6.16%, 23.92%,  0.00%,  1.61%, 44.87%,  7.54%, 16464.19, 897.26, 964.33, 34125.26 , 1, 255, 96.12, 86, 170, 138.53, 92, 199, 118.59, 17.60%, 72.46%,0.00%, 4.15%, 5.82%, 0.00%, 0.00%, 0.00%, 0.00%, 13.22%, 24.08%,0.00%, 23.31%, 39.53%, 0.00%, 0.00%, 0.00%, 0.00%, 115.0, 0.0, 19.0, 0.0, 83.0, 0.0, 310.0, 8.616, 826
110, B-SLICE,  110, 33.31,      60896, 0,-4150352.00,30.271,14, 108 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.09%, 10.36%,  0.00%,  1.75%, 69.97%,  6.83%, 14824.84, 872.88, 917.08, 20870.76 , 1, 255, 96.21, 88, 169, 138.57, 92, 197, 118.61, 0.00%, 86.34%,0.00%, 6.85%, 6.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.30%,0.00%, 33.05%, 21.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 7.0, 62.0, 0.0, 672.0, 6.534, 437
111, b-SLICE,  109, 33.85,      31192, 0,4.05,29.741,16, 108 ,110 112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.11%,  6.91%,  0.00%,  0.90%, 78.20%,  5.88%, 14275.68, 875.88, 904.10, 16541.31 , 0, 253, 96.25, 87, 170, 138.57, 92, 199, 118.62, 0.00%, 90.61%,0.00%, 3.76%, 5.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.51%,0.00%, 28.16%, 22.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 242.0, 5.0, 51.0, 0.0, 687.0, 6.769, 560
112, b-SLICE,  111, 33.92,      34472, 0,-4125254.00,29.741,15, 110 ,112 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.43%,  6.95%,  0.00%,  0.66%, 76.81%,  7.15%, 13963.80, 863.87, 891.64, 16657.15 , 0, 255, 96.23, 88, 169, 138.58, 92, 198, 118.63, 0.00%, 90.23%,0.00%, 2.61%, 7.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.90%,0.00%, 22.77%, 24.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 244.0, 0.0, 48.0, 0.0, 680.0, 7.710, 549
113, P-SLICE,  116, 32.13,     190112, 0,-4172150.00,28.000,11, 112 , -, 2.59%,  5.61%,  5.50%, 1.03%,  1.03%,  2.88%, 0.00%,  6.93%, 23.33%,  0.00%,  2.22%, 41.27%,  7.59%, 16459.06, 893.77, 967.62, 35103.21 , 0, 255, 96.08, 87, 170, 138.56, 92, 199, 118.61, 22.22%, 66.67%,0.00%, 4.72%, 6.52%, 0.00%, 0.00%, 0.00%, 0.00%, 13.02%, 25.84%,0.00%, 22.98%, 38.44%, 0.00%, 0.00%, 0.00%, 0.00%, 225.0, 0.0, 19.0, 0.0, 103.0, 0.0, 416.0, 8.209, 652
114, B-SLICE,  114, 32.76,      68496, 0,-4156878.00,30.271,14, 112 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.61%, 12.15%,  0.00%,  1.89%, 65.89%,  7.46%, 14967.25, 852.27, 908.18, 21464.48 , 0, 255, 96.11, 87, 169, 138.59, 92, 197, 118.63, 0.00%, 83.89%,0.00%, 7.74%, 8.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 43.50%,0.00%, 31.94%, 24.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 141.0, 14.0, 74.0, 2.0, 672.0, 5.931, 258
115, b-SLICE,  113, 33.76,      37528, 0,3.91,29.741,16, 112 ,114 116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.50%,  7.44%,  0.00%,  1.16%, 76.69%,  5.21%, 14337.23, 858.74, 918.05, 17787.82 , 0, 255, 96.17, 87, 170, 138.58, 92, 197, 118.63, 0.00%, 88.97%,0.00%, 3.78%, 7.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.15%,0.00%, 32.45%, 21.39%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 139.0, 12.0, 49.0, 5.0, 687.0, 5.434, 187
116, b-SLICE,  115, 33.90,      36664, 0,-4125392.00,29.741,15, 114 ,116 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.62%,  7.51%,  0.00%,  1.02%, 76.04%,  6.82%, 14091.64, 856.29, 886.33, 17115.31 , 0, 255, 96.16, 87, 170, 138.60, 92, 198, 118.65, 0.00%, 89.88%,0.00%, 2.56%, 7.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.96%,0.00%, 23.55%, 25.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 140.0, 6.0, 43.0, 0.0, 680.0, 5.131, 241
117, P-SLICE,  120, 31.93,     194384, 0,-4136897.00,28.000,11, 116 , -, 2.67%,  5.50%,  6.39%, 1.40%,  0.88%,  2.41%, 0.00%,  6.18%, 25.13%,  0.00%,  2.05%, 39.38%,  8.00%, 16369.28, 883.89, 955.07, 35533.04 , 0, 255, 96.11, 87, 170, 138.58, 92, 199, 118.63, 24.32%, 65.58%,0.00%, 4.07%, 6.24%, 0.00%, 0.00%, 0.00%, 0.00%, 11.78%, 25.20%,0.00%, 24.35%, 38.67%, 0.00%, 0.00%, 0.00%, 0.00%, 121.0, 0.0, 20.0, 0.0, 101.0, 0.0, 421.0, 9.291, 636
118, B-SLICE,  118, 33.24,      69520, 0,-4141815.00,30.271,14, 116 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.34%, 11.56%,  0.00%,  1.37%, 66.79%,  7.94%, 14722.53, 845.14, 909.66, 21453.49 , 0, 255, 96.15, 86, 170, 138.61, 92, 198, 118.66, 0.00%, 84.46%,0.00%, 6.60%, 9.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.68%,0.00%, 29.09%, 26.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 248.0, 7.0, 74.0, 1.0, 782.0, 6.061, 399
119, b-SLICE,  117, 33.81,      37992, 0,3.76,29.741,16, 116 ,118 120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.74%,  7.62%,  0.00%,  1.12%, 76.16%,  6.37%, 14180.37, 849.87, 914.03, 17140.45 , 2, 255, 96.11, 87, 170, 138.61, 92, 201, 118.65, 0.00%, 89.73%,0.00%, 4.19%, 6.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.57%,0.00%, 24.78%, 25.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 247.0, 10.0, 51.0, 1.0, 797.0, 5.257, 165
120, b-SLICE,  119, 33.85,      36696, 0,-4086173.00,29.741,15, 118 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.21%,  6.97%,  0.00%,  1.40%, 74.64%,  7.78%, 13753.56, 842.27, 878.05, 16729.85 , 0, 255, 96.20, 87, 170, 138.63, 92, 196, 118.67, 0.00%, 89.09%,0.00%, 3.08%, 7.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.85%,0.00%, 21.57%, 21.57%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 246.0, 3.0, 41.0, 2.0, 787.0, 7.221, 420
