Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, 4x4, Inter 32x32, Inter 16x16, Skip 32x32, Skip 16x16, Merge 32x32, Merge 16x16, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
119, b-SLICE,  117, 33.46,      61880, 0,3.62,29.741,16, 116 ,118 120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.54%, 16.76%,  0.00%,  3.11%, 54.41%, 15.18%, 22201.88, 1380.37, 1447.45, 27077.17 , 0, 250, 97.96, 83, 168, 130.97, 64, 196, 128.04, 0.00%, 83.77%,0.00%, 9.36%, 6.91%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.18%,0.00%, 28.89%, 18.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 161.0, 17.0, 71.0, 3.0, 1408.0, 4.624, 136
120, b-SLICE,  119, 33.72,      48240, 0,-5816928.00,29.741,15, 118 ,120 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.64%, 13.41%,  0.00%,  1.67%, 62.83%, 14.45%, 21490.10, 1361.29, 1412.00, 24758.48 , 0, 248, 97.98, 79, 168, 131.18, 68, 194, 127.95, 0.00%, 89.19%,0.00%, 5.49%, 5.36%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.59%,0.00%, 25.88%, 19.53%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 160.0, 10.0, 57.0, 0.0, 1403.0, 4.398, 139
121, P-SLICE,  124, 32.87,     219768, 0,-5839073.00,28.000,11, 120 , -, 1.68%,  2.62%,  3.39%, 1.68%,  2.24%,  6.50%, 0.00%, 10.58%, 33.24%,  0.00%,  4.70%, 17.79%, 15.58%, 24785.94, 1465.18, 1402.05, 42807.13 , 0, 248, 97.94, 82, 168, 131.26, 77, 195, 127.80, 21.33%, 49.33%,0.00%, 13.74%, 15.61%, 0.00%, 0.00%, 0.00%, 0.00%, 16.30%, 31.76%,0.00%, 26.33%, 25.69%, 0.00%, 0.00%, 0.00%, 0.00%, 143.0, 0.0, 17.0, 0.0, 119.0, 0.0, 349.0, 10.736, 745
122, B-SLICE,  122, 33.15,     100128, 0,-5945151.00,30.271,14, 120 ,124 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.43%, 22.05%,  0.00%,  2.25%, 44.12%, 19.15%, 24065.15, 1496.97, 1516.30, 32206.87 , 0, 249, 97.69, 80, 168, 131.15, 66, 195, 127.73, 0.00%, 78.03%,0.00%, 10.34%, 11.67%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.22%,0.00%, 27.83%, 22.94%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 538.0, 9.0, 87.0, 0.0, 1398.0, 6.956, 457
123, b-SLICE,  121, 33.90,      50688, 0,3.87,29.741,16, 120 ,122 124 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.33%, 13.35%,  0.00%,  2.40%, 63.60%, 13.32%, 21551.14, 1347.38, 1430.00, 25119.04 , 0, 250, 97.91, 84, 168, 131.18, 74, 196, 127.90, 0.00%, 89.61%,0.00%, 6.46%, 3.89%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.08%,0.00%, 28.88%, 17.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 11.0, 67.0, 1.0, 1411.0, 5.184, 286
124, b-SLICE,  123, 33.45,      51864, 0,-5840548.00,29.741,15, 122 ,124 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.57%, 14.66%,  0.00%,  2.16%, 60.02%, 15.59%, 21926.66, 1420.58, 1435.60, 25314.34 , 0, 249, 97.92, 81, 168, 131.26, 69, 197, 127.81, 0.00%, 88.91%,0.00%, 6.44%, 4.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.76%,0.00%, 27.60%, 17.65%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 5.0, 60.0, 0.0, 1404.0, 6.301, 282
125, P-SLICE,  128, 32.90,     229384, 0,-5879792.00,28.000,11, 124 , -, 1.05%,  1.77%,  3.10%, 1.85%,  1.42%,  7.60%, 0.00%,  8.36%, 31.70%,  0.00%,  5.61%, 22.52%, 15.02%, 25406.31, 1496.72, 1457.70, 46338.09 , 0, 251, 98.10, 81, 168, 131.07, 72, 193, 127.85, 16.14%, 61.20%,0.00%, 14.92%, 7.86%, 0.00%, 0.00%, 0.00%, 0.00%, 17.23%, 32.70%,0.00%, 27.45%, 22.78%, 0.00%, 0.00%, 0.00%, 0.00%, 520.0, 0.0, 17.0, 0.0, 132.0, 0.0, 732.0, 9.160, 639
126, B-SLICE,  126, 33.25,     106872, 0,-5917204.00,30.271,14, 124 ,128 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.39%, 23.24%,  0.00%,  4.00%, 44.23%, 16.14%, 24421.08, 1475.72, 1487.38, 33198.03 , 1, 249, 97.92, 76, 168, 131.17, 67, 198, 127.74, 0.00%, 78.09%,0.00%, 14.44%, 7.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.51%,0.00%, 33.70%, 19.97%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 538.0, 12.0, 99.0, 1.0, 1405.0, 5.435, 473
127, b-SLICE,  125, 33.86,      49488, 0,3.78,29.741,16, 124 ,126 128 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  6.72%, 15.65%,  0.00%,  2.50%, 61.13%, 14.00%, 21709.63, 1413.04, 1418.39, 24862.79 , 0, 250, 98.05, 81, 168, 131.27, 77, 195, 127.81, 0.00%, 90.13%,0.00%, 6.51%, 3.40%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.31%,0.00%, 28.76%, 19.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 20.0, 69.0, 3.0, 1418.0, 4.026, 189
128, b-SLICE,  127, 33.57,      66400, 0,-5845237.00,29.741,15, 126 ,128 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.72%, 17.96%,  0.00%,  2.78%, 52.18%, 16.36%, 22610.11, 1438.94, 1416.86, 27321.54 , 0, 254, 98.13, 83, 168, 131.22, 75, 197, 127.83, 0.00%, 83.04%,0.00%, 12.06%, 5.03%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.59%,0.00%, 32.35%, 16.07%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 14.0, 66.0, 0.0, 1411.0, 5.028, 267
129, P-SLICE,  132, 32.94,     197136, 0,-5882617.00,28.000,11, 128 , -, 1.42%,  2.09%,  3.25%, 1.26%,  1.65%,  6.26%, 0.00%,  8.76%, 28.41%,  0.00%,  5.53%, 24.31%, 17.05%, 25472.51, 1499.30, 1435.30, 43469.99 , 0, 248, 98.13, 81, 168, 130.97, 70, 197, 127.96, 16.99%, 61.02%,0.00%, 12.86%, 9.13%, 0.00%, 0.00%, 0.00%, 0.00%, 15.24%, 37.55%,0.00%, 24.54%, 22.68%, 0.00%, 0.00%, 0.00%, 0.00%, 521.0, 0.0, 17.0, 0.0, 122.0, 0.0, 1108.0, 10.646, 697
130, B-SLICE,  130, 33.14,      93008, 0,-5936421.00,30.271,14, 128 ,132 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.74%, 21.29%,  0.00%,  2.93%, 46.60%, 17.44%, 24176.84, 1529.26, 1527.50, 31922.79 , 0, 251, 98.03, 77, 168, 130.93, 69, 197, 127.85, 0.00%, 79.90%,0.00%, 11.95%, 8.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.96%,0.00%, 27.72%, 23.44%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 551.0, 9.0, 85.0, 0.0, 1803.0, 6.787, 290
131, b-SLICE,  129, 33.96,      51032, 0,3.85,29.741,16, 128 ,130 132 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.42%, 13.93%,  0.00%,  2.29%, 62.42%, 13.93%, 22342.17, 1454.10, 1496.74, 25775.16 , 0, 250, 98.15, 82, 168, 131.02, 71, 198, 127.88, 0.00%, 89.40%,0.00%, 6.16%, 4.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.80%,0.00%, 29.47%, 16.73%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 551.0, 11.0, 69.0, 0.0, 1816.0, 5.303, 201
132, b-SLICE,  131, 33.56,      49264, 0,-5874076.00,29.741,15, 130 ,132 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  7.97%, 12.87%,  0.00%,  1.76%, 62.32%, 15.08%, 21990.49, 1447.16, 1450.59, 25532.15 , 0, 250, 98.18, 83, 168, 130.99, 70, 196, 127.96, 0.00%, 88.76%,0.00%, 5.99%, 5.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.69%,0.00%, 25.68%, 17.64%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 553.0, 5.0, 49.0, 0.0, 1810.0, 6.042, 270
133, P-SLICE,  136, 32.87,     217960, 0,-5865074.00,28.000,11, 132 , -, 1.49%,  2.71%,  3.99%, 1.73%,  1.77%,  7.05%, 0.00%, 10.97%, 30.51%,  0.00%,  4.91%, 18.18%, 16.71%, 25060.53, 1481.79, 1426.39, 42777.66 , 0, 251, 98.10, 83, 168, 131.11, 64, 196, 128.00, 21.94%, 48.66%,0.00%, 13.52%, 15.89%, 0.00%, 0.00%, 0.00%, 0.00%, 16.83%, 34.50%,0.00%, 24.16%, 24.54%, 0.00%, 0.00%, 0.00%, 0.00%, 533.0, 0.0, 35.0, 0.0, 171.0, 0.0, 1134.0, 9.276, 660
134, B-SLICE,  134, 33.06,      92592, 0,-5895436.00,30.271,14, 132 ,136 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.33%, 21.54%,  0.00%,  2.86%, 45.46%, 17.82%, 23990.82, 1508.65, 1469.30, 31027.89 , 0, 248, 97.93, 79, 168, 131.05, 69, 200, 127.92, 0.00%, 78.67%,0.00%, 12.68%, 8.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.07%,0.00%, 29.31%, 21.80%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 160.0, 29.0, 110.0, 4.0, 1801.0, 4.900, 214
135, b-SLICE,  133, 33.41,      52536, 0,3.80,29.741,16, 132 ,134 136 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.17%, 15.32%,  0.00%,  2.70%, 61.94%, 10.88%, 22308.75, 1434.64, 1447.25, 25680.37 , 0, 250, 98.11, 82, 168, 131.02, 65, 201, 128.00, 0.00%, 87.10%,0.00%, 8.53%, 4.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.99%,0.00%, 31.53%, 21.49%, 0.00%, 0.00%, 0.00%, 0.00%, 1.0, 0.0, 157.0, 26.0, 74.0, 7.0, 1813.0, 4.245, 306
136, b-SLICE,  135, 33.85,      51200, 0,-5841252.00,29.741,15, 134 ,136 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.09%, 15.22%,  0.00%,  2.48%, 60.02%, 14.20%, 21660.63, 1427.55, 1416.05, 25141.44 , 0, 248, 98.09, 79, 168, 131.11, 68, 195, 128.04, 0.00%, 88.22%,0.00%, 6.59%, 5.31%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.30%,0.00%, 27.39%, 20.32%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 156.0, 20.0, 58.0, 1.0, 1807.0, 4.445, 194
137, P-SLICE,  140, 32.85,     219120, 0,-5941704.00,28.000,11, 136 , -, 1.28%,  2.15%,  3.26%, 2.23%,  1.67%,  7.07%, 0.00%,  8.17%, 30.19%,  0.00%,  5.14%, 21.69%, 17.14%, 25594.51, 1510.81, 1453.16, 44397.02 , 0, 250, 98.06, 84, 168, 131.33, 74, 196, 127.75, 18.33%, 59.35%,0.00%, 13.12%, 9.25%, 0.00%, 0.00%, 0.00%, 0.00%, 17.32%, 35.13%,0.00%, 24.92%, 22.75%, 0.00%, 0.00%, 0.00%, 0.00%, 131.0, 0.0, 17.0, 0.0, 116.0, 0.0, 744.0, 9.997, 553
138, B-SLICE,  138, 33.32,      93296, 0,-5914585.00,30.271,14, 136 ,140 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.71%, 19.67%,  0.00%,  3.15%, 48.52%, 15.94%, 23849.55, 1522.63, 1472.19, 32104.18 , 0, 255, 97.99, 82, 168, 131.22, 74, 200, 127.82, 0.00%, 79.24%,0.00%, 12.79%, 8.05%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.25%,0.00%, 29.47%, 21.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 8.0, 90.0, 0.0, 1799.0, 6.580, 483
139, b-SLICE,  137, 33.47,      56736, 0,3.67,29.741,16, 136 ,138 140 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.65%, 14.82%,  0.00%,  1.97%, 57.45%, 15.10%, 22032.57, 1454.10, 1448.37, 25901.16 , 0, 252, 98.09, 83, 168, 131.19, 69, 197, 127.95, 0.00%, 84.38%,0.00%, 9.73%, 5.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.63%,0.00%, 26.46%, 20.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 13.0, 72.0, 1.0, 1814.0, 4.853, 298
140, b-SLICE,  139, 33.73,      54488, 0,-5888079.00,29.741,15, 138 ,140 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.66%, 14.90%,  0.00%,  2.57%, 59.61%, 14.25%, 21778.26, 1443.12, 1418.09, 25465.15 , 0, 249, 98.13, 81, 168, 131.34, 69, 197, 127.84, 0.00%, 87.33%,0.00%, 7.15%, 5.61%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.02%,0.00%, 29.36%, 17.62%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 6.0, 58.0, 0.0, 1808.0, 6.194, 300
141, P-SLICE,  144, 32.82,     219256, 0,-5950238.00,28.000,11, 140 , -, 1.35%,  2.33%,  3.02%, 2.02%,  1.65%,  7.33%, 0.00%, 10.24%, 30.84%,  0.00%,  4.80%, 20.31%, 16.10%, 25266.37, 1448.01, 1445.38, 44167.27 , 0, 250, 98.12, 81, 169, 131.48, 77, 195, 127.65, 18.00%, 54.47%,0.00%, 14.74%, 12.74%, 0.00%, 0.00%, 0.00%, 0.00%, 17.57%, 33.39%,0.00%, 26.34%, 22.93%, 0.00%, 0.00%, 0.00%, 0.00%, 519.0, 0.0, 31.0, 0.0, 166.0, 0.0, 737.0, 9.004, 842
142, B-SLICE,  142, 33.21,      94552, 0,-5995706.00,30.271,14, 140 ,144 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.01%, 19.69%,  0.00%,  3.47%, 50.29%, 15.54%, 24210.90, 1509.91, 1490.86, 32510.68 , 0, 249, 98.02, 80, 169, 131.36, 66, 195, 127.62, 0.00%, 82.06%,0.00%, 10.73%, 7.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 49.15%,0.00%, 32.77%, 18.15%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 280.0, 26.0, 82.0, 4.0, 1542.0, 4.474, 281
143, b-SLICE,  141, 33.49,      57960, 0,3.79,29.741,16, 140 ,142 144 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.14%, 14.59%,  0.00%,  2.24%, 59.74%, 14.28%, 22249.08, 1412.20, 1481.86, 26034.87 , 0, 248, 98.14, 82, 169, 131.37, 77, 195, 127.75, 0.00%, 86.73%,0.00%, 8.49%, 4.78%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.15%,0.00%, 27.67%, 19.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 1.0, 276.0, 20.0, 70.0, 6.0, 1556.0, 4.184, 308
144, b-SLICE,  143, 33.65,      56192, 0,-5934506.00,29.741,15, 142 ,144 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.93%, 14.99%,  0.00%,  2.46%, 58.24%, 15.38%, 21866.18, 1406.24, 1428.69, 26067.97 , 0, 254, 98.17, 83, 169, 131.46, 75, 197, 127.70, 0.00%, 86.68%,0.00%, 7.58%, 5.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 54.34%,0.00%, 28.40%, 17.26%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 279.0, 15.0, 65.0, 1.0, 1550.0, 4.782, 209
145, P-SLICE,  148, 32.82,     244632, 0,-5903988.00,28.000,11, 144 , -, 1.66%,  3.32%,  4.46%, 1.94%,  2.11%,  7.24%, 0.00%, 10.90%, 35.13%,  0.00%,  4.93%, 13.51%, 14.80%, 25267.13, 1486.74, 1446.61, 43868.75 , 0, 250, 98.06, 82, 170, 131.53, 71, 198, 127.47, 27.91%, 39.93%,0.00%, 14.89%, 17.32%, 0.00%, 0.00%, 0.00%, 0.00%, 17.08%, 29.84%,0.00%, 26.34%, 26.79%, 0.00%, 0.00%, 0.00%, 0.00%, 254.0, 0.0, 28.0, 0.0, 161.0, 0.0, 854.0, 8.184, 549
146, B-SLICE,  146, 32.96,     108992, 0,-6031798.00,30.271,14, 144 ,148 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 15.65%, 21.77%,  0.00%,  2.79%, 40.71%, 19.08%, 24575.04, 1530.65, 1528.73, 33405.18 , 1, 249, 97.90, 76, 171, 131.49, 67, 198, 127.41, 0.00%, 72.22%,0.00%, 14.36%, 13.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.11%,0.00%, 27.80%, 22.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 160.0, 23.0, 102.0, 1.0, 1149.0, 4.402, 309
147, b-SLICE,  145, 33.39,      54104, 0,3.65,29.741,16, 144 ,146 148 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.70%, 14.91%,  0.00%,  2.15%, 59.97%, 13.28%, 22054.93, 1372.07, 1436.45, 25943.16 , 0, 251, 98.16, 81, 171, 131.56, 72, 193, 127.64, 0.00%, 86.11%,0.00%, 8.63%, 5.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.90%,0.00%, 30.41%, 18.79%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 158.0, 21.0, 69.0, 3.0, 1163.0, 4.131, 219
148, b-SLICE,  147, 33.80,      54184, 0,-5921354.00,29.741,15, 146 ,148 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.48%, 13.69%,  0.00%,  2.25%, 59.66%, 14.92%, 22117.68, 1439.33, 1437.20, 25675.82 , 0, 250, 98.10, 83, 171, 131.56, 70, 196, 127.50, 0.00%, 86.33%,0.00%, 8.11%, 5.60%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.63%,0.00%, 27.49%, 16.88%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 158.0, 15.0, 60.0, 0.0, 1154.0, 4.844, 198
149, P-SLICE,  152, 32.86,     242752, 0,-5921398.00,28.000,11, 148 , -, 1.32%,  2.16%,  3.55%, 1.87%,  2.17%,  7.70%, 0.00%,  9.08%, 33.16%,  0.00%,  5.10%, 18.62%, 15.26%, 25374.51, 1498.44, 1461.10, 46716.61 , 0, 250, 98.02, 82, 170, 131.49, 65, 201, 127.51, 20.26%, 53.65%,0.00%, 16.23%, 9.91%, 0.00%, 0.00%, 0.00%, 0.00%, 18.01%, 31.23%,0.00%, 28.53%, 22.33%, 0.00%, 0.00%, 0.00%, 0.00%, 137.0, 0.0, 18.0, 0.0, 137.0, 0.0, 474.0, 9.735, 549
150, B-SLICE,  150, 33.45,     115392, 0,-6009766.00,30.271,14, 148 ,152 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 14.78%, 24.77%,  0.00%,  3.73%, 40.71%, 16.01%, 24760.41, 1514.75, 1536.34, 34193.79 , 0, 251, 97.88, 77, 170, 131.42, 69, 197, 127.38, 0.00%, 73.44%,0.00%, 16.44%, 10.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.35%,0.00%, 33.31%, 22.28%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 12.0, 89.0, 0.0, 1528.0, 6.249, 203
151, b-SLICE,  149, 33.76,      51520, 0,3.74,29.741,16, 148 ,150 152 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  9.07%, 15.49%,  0.00%,  2.36%, 59.90%, 13.19%, 21894.22, 1417.50, 1457.41, 24904.66 , 0, 248, 98.09, 81, 170, 131.51, 70, 197, 127.48, 0.00%, 86.94%,0.00%, 8.14%, 5.04%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.09%,0.00%, 30.95%, 18.96%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 10.0, 67.0, 0.0, 1540.0, 4.644, 120
152, b-SLICE,  151, 33.74,      74216, 0,-5928107.00,29.741,15, 150 ,152 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 11.45%, 19.93%,  0.00%,  4.32%, 50.61%, 13.70%, 22475.54, 1461.86, 1425.20, 28054.41 , 0, 249, 98.09, 79, 170, 131.55, 68, 197, 127.50, 0.00%, 81.58%,0.00%, 12.69%, 5.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.49%,0.00%, 37.08%, 15.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 536.0, 4.0, 64.0, 1.0, 1534.0, 6.607, 348
153, P-SLICE,  156, 32.92,     226704, 0,-5901860.00,28.000,11, 152 , -, 1.24%,  2.12%,  3.04%, 1.74%,  1.83%,  7.54%, 0.00%,  8.63%, 32.15%,  0.00%,  5.19%, 20.37%, 16.15%, 25815.94, 1510.86, 1469.09, 45065.88 , 0, 252, 97.97, 83, 171, 131.52, 69, 197, 127.52, 18.08%, 57.53%,0.00%, 14.79%, 9.61%, 0.00%, 0.00%, 0.00%, 0.00%, 17.20%, 33.05%,0.00%, 26.63%, 23.15%, 0.00%, 0.00%, 0.00%, 0.00%, 519.0, 0.0, 17.0, 0.0, 121.0, 0.0, 731.0, 10.796, 609
154, B-SLICE,  154, 33.10,      97896, 0,-5947710.00,30.271,14, 152 ,156 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 13.43%, 22.53%,  0.00%,  2.60%, 44.98%, 16.46%, 24502.38, 1521.00, 1508.70, 32011.39 , 0, 248, 97.88, 79, 171, 131.45, 69, 200, 127.46, 0.00%, 77.03%,0.00%, 13.71%, 9.30%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.89%,0.00%, 32.21%, 22.02%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 8.0, 89.0, 1.0, 1525.0, 6.834, 337
155, b-SLICE,  153, 33.79,      54472, 0,3.73,29.741,16, 152 ,154 156 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 10.10%, 14.92%,  0.00%,  2.64%, 58.70%, 13.65%, 22085.49, 1435.38, 1461.89, 25636.61 , 0, 251, 98.07, 83, 170, 131.51, 64, 196, 127.54, 0.00%, 85.30%,0.00%, 9.13%, 5.58%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.18%,0.00%, 31.00%, 16.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 14.0, 71.0, 0.0, 1538.0, 5.156, 306
156, b-SLICE,  155, 33.86,      53464, 0,-5860237.00,29.741,15, 154 ,156 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  8.81%, 16.57%,  0.00%,  2.46%, 57.28%, 14.89%, 21908.68, 1442.33, 1433.96, 25130.39 , 0, 249, 98.05, 81, 170, 131.55, 69, 197, 127.55, 0.00%, 86.71%,0.00%, 7.38%, 5.99%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.14%,0.00%, 29.15%, 19.71%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 534.0, 8.0, 68.0, 0.0, 1531.0, 5.301, 365
157, P-SLICE,  160, 32.89,     225040, 0,-5918507.00,28.000,11, 156 , -, 2.10%,  3.24%,  4.48%, 1.45%,  1.91%,  6.84%, 0.00%,  9.51%, 31.23%,  0.00%,  5.15%, 18.05%, 16.05%, 25759.87, 1476.59, 1454.47, 44898.59 , 0, 251, 97.66, 82, 171, 131.54, 77, 195, 127.43, 26.33%, 48.34%,0.00%, 14.43%, 11.01%, 0.00%, 0.00%, 0.00%, 0.00%, 16.32%, 33.87%,0.00%, 27.01%, 22.96%, 0.00%, 0.00%, 0.00%, 0.00%, 516.0, 0.0, 18.0, 0.0, 124.0, 0.0, 1105.0, 10.416, 595
158, B-SLICE,  158, 33.55,      93200, 0,-5930365.00,30.271,14, 156 ,160 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%, 12.66%, 20.74%,  0.00%,  2.71%, 45.19%, 18.69%, 24451.59, 1498.34, 1495.36, 31813.20 , 0, 255, 97.74, 82, 171, 131.50, 74, 200, 127.44, 0.00%, 78.14%,0.00%, 13.21%, 8.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.87%,0.00%, 30.04%, 19.27%, 0.00%, 0.00%, 0.00%, 0.00%, 0.0, 0.0, 537.0, 9.0, 81.0, 2.0, 1783.0, 6.383, 440
