Encode Order, Type, POC, QP, Bits, Scenecut, I/P cost ratio, RateFactor, Latency, List 0, List 1, Intra 64x64 DC, Intra 64x64 Planar, Intra 64x64 Ang, Intra 32x32 DC, Intra 32x32 Planar, Intra 32x32 Ang, Intra 16x16 DC, Intra 16x16 Planar, Intra 16x16 Ang, Intra 8x8 DC, Intra 8x8 Planar, Intra 8x8 Ang, 4x4, Inter 64x64, Inter 32x32, Inter 16x16, Inter 8x8, Skip 64x64, Skip 32x32, Skip 16x16, Skip 8x8, Merge 64x64, Merge 32x32, Merge 16x16, Merge 8x8, Avg Luma Distortion, Avg Chroma Distortion, Avg psyEnergy, Avg Residual Energy, Min Luma Level, Max Luma Level, Avg Luma Level, Min Cb Level, Max Cb Level, Avg Cb Level, Min Cr Level, Max Cr Level, Avg Cr Level, Intra 64x64, Skip 64x64, AMP 64, Inter 64x64, Merge 64x64, Inter 64x32, Merge 64x32, Inter 32x64, Merge 32x64, Intra 32x32, Skip 32x32, AMP 32, Inter 32x32, Merge 32x32, Inter 32x16, Merge 32x16, Inter 16x32, Merge 16x32, Intra 16x16, Skip 16x16, AMP 16, Inter 16x16, Merge 16x16, Inter 16x8, Merge 16x8, Inter 8x16, Merge 8x16, Intra 8x8, Skip 8x8, AMP 8, Inter 8x8, Merge 8x8, Inter 8x4, Merge 8x4, Inter 4x8, Merge 4x8, 4x4, DecideWait (ms), Row0Wait (ms), Wall time (ms), Ref Wait Wall (ms), Total CTU time (ms),Stall Time (ms), Total frame time (ms), Avg WPP, Row Blocks
49, b-SLICE,   47, 33.60,       3856, 0,-1626483.00,29.600,27, 45 43 ,48 50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.33%,  2.45%,  7.52%,  0.00%,  0.33%,  0.65%,  0.00%, 70.42%,  8.82%,  2.45%,  6.86%, 26220.90, 1587.54, 6563.90, 26405.01 , 18, 253, 117.63, 76, 149, 130.98, 89, 179, 129.22, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.55%,0.00%, 1.72%, 1.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 55.88%,0.00%, 35.29%, 8.82%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 47.73%,0.00%, 28.41%, 23.86%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 40.0, 12.0, 46.0, 3.0, 289.0, 2.844, 127
50, b-SLICE,   49, 33.13,       3592, 0,-1627705.00,29.600,26, 48 45 ,50 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.34%,  0.51%,  1.52%,  5.72%,  0.00%,  1.18%,  0.84%,  1.35%, 72.56%,  7.91%,  1.68%,  6.40%, 26210.09, 1589.32, 6556.67, 26368.98 , 19, 253, 117.62, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 99.54%,0.00%, 0.00%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.74%,0.00%, 3.51%, 1.75%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 62.50%,0.00%, 29.17%, 8.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.50%,0.00%, 18.75%, 23.75%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 42.0, 4.0, 39.0, 0.0, 269.0, 3.080, 15
51, P-SLICE,   55, 31.30,      10512, 0,-1626249.00,28.000,21, 50 48 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.29%,  0.00%,  0.00%, 1.58%,  0.57%,  3.88%, 0.00%,  0.29%,  1.29%,  1.58%,  9.48%,  0.00%,  0.00%,  0.72%,  0.72%, 60.06%, 13.51%,  2.16%,  3.88%, 26339.19, 1596.11, 6555.66, 28111.41 , 19, 253, 117.61, 76, 150, 130.98, 90, 179, 129.22, 0.00%, 99.52%,0.00%, 0.24%, 0.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.26%,0.00%, 5.83%, 2.91%, 0.00%, 0.00%, 0.00%, 0.00%, 6.06%, 60.61%,0.00%, 27.27%, 6.06%, 0.00%, 0.00%, 0.00%, 0.00%, 30.00%, 22.86%,0.00%, 38.57%, 8.57%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 15.0, 0.0, 26.0, 0.0, 28.0, 0.0, 218.0, 4.627, 42
52, B-SLICE,   53, 33.48,       6040, 0,-1626154.00,30.271,24, 50 48 ,55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.16%,  0.79%,  1.59%, 13.02%,  0.00%,  0.16%,  0.63%,  0.63%, 67.94%, 10.48%,  1.11%,  3.49%, 26263.00, 1590.12, 6547.10, 26859.55 , 19, 253, 117.61, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 93.06%,0.00%, 5.56%, 1.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 52.38%,0.00%, 33.33%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 24.07%,0.00%, 57.41%, 18.52%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 5.0, 63.0, 0.0, 253.0, 3.880, 12
53, b-SLICE,   51, 32.65,       4440, 0,5.14,29.600,27, 50 48 ,53 55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.82%,  1.31%,  1.81%,  9.36%,  0.00%,  0.16%,  0.82%,  0.82%, 69.95%,  9.03%,  1.64%,  4.27%, 26248.77, 1587.86, 6573.51, 26466.45 , 19, 253, 117.62, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 98.84%,0.00%, 0.70%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.50%,0.00%, 6.25%, 6.25%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 57.69%,0.00%, 26.92%, 15.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 35.23%,0.00%, 40.91%, 23.86%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 29.0, 52.0, 0.0, 286.0, 2.316, 9
54, b-SLICE,   52, 32.64,       4416, 0,-1627267.00,29.600,27, 50 48 ,53 55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.86%,  1.20%,  1.89%,  5.50%,  0.00%,  0.52%,  0.86%,  0.52%, 73.20%,  9.62%,  1.55%,  4.30%, 26265.19, 1587.25, 6559.56, 26560.69 , 19, 253, 117.62, 76, 150, 130.98, 89, 179, 129.22, 0.00%, 98.84%,0.00%, 0.46%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 89.39%,0.00%, 4.55%, 6.06%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 56.00%,0.00%, 32.00%, 12.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.67%,0.00%, 36.67%, 16.67%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 22.0, 36.0, 11.0, 284.0, 2.700, 11
55, b-SLICE,   54, 32.65,       4480, 0,-1626251.00,29.600,26, 53 50 ,55 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  1.72%,  0.34%,  2.75%,  4.81%,  0.00%,  0.52%,  0.17%,  0.86%, 71.99%, 11.86%,  1.72%,  3.26%, 26275.82, 1591.84, 6557.12, 26547.94 , 19, 253, 117.61, 76, 150, 130.98, 90, 179, 129.22, 0.00%, 97.67%,0.00%, 0.47%, 1.86%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.30%,0.00%, 0.00%, 2.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.74%,0.00%, 44.44%, 14.81%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.15%,0.00%, 30.77%, 23.08%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 34.0, 14.0, 27.0, 5.0, 266.0, 2.802, 2
56, P-SLICE,   60, 30.89,      10056, 0,-1611380.00,28.000,21, 55 53 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.28%, 0.28%,  0.14%,  0.14%, 1.53%,  0.98%,  4.04%, 0.00%,  0.98%,  1.26%,  0.70%, 10.46%,  0.00%,  0.42%,  0.70%,  1.26%, 57.88%, 11.16%,  2.09%,  5.72%, 25647.48, 1598.34, 6349.64, 27248.22 , 18, 253, 117.61, 76, 150, 131.02, 90, 179, 129.24, 0.00%, 98.33%,0.00%, 0.24%, 1.43%, 0.00%, 0.00%, 0.00%, 0.00%, 2.13%, 88.30%,0.00%, 2.13%, 7.45%, 0.00%, 0.00%, 0.00%, 0.00%, 13.79%, 68.97%,0.00%, 13.79%, 3.45%, 0.00%, 0.00%, 0.00%, 0.00%, 27.33%, 29.07%,0.00%, 30.81%, 12.79%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 27.0, 0.0, 47.0, 0.0, 218.0, 4.422, 11
57, B-SLICE,   58, 33.12,       6432, 0,-1624880.00,30.271,24, 55 53 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.63%,  0.63%,  2.38%, 11.75%,  0.00%,  0.16%,  0.00%,  0.48%, 67.46%, 10.63%,  0.95%,  4.92%, 26277.38, 1592.28, 6540.60, 26932.78 , 19, 253, 117.61, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.07%,0.00%, 0.00%, 0.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.44%,0.00%, 4.17%, 1.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 28.57%,0.00%, 57.14%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 31.48%,0.00%, 54.63%, 13.89%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 11.0, 38.0, 0.0, 250.0, 3.798, 17
58, b-SLICE,   56, 33.47,       4624, 0,5.15,29.600,27, 55 53 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.35%,  0.87%,  2.95%,  5.56%,  0.00%,  0.52%,  1.04%,  2.78%, 74.83%,  8.68%,  0.35%,  2.08%, 26268.41, 1588.61, 6557.76, 26584.38 , 19, 253, 117.61, 76, 150, 130.98, 90, 179, 129.22, 0.00%, 99.54%,0.00%, 0.23%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 91.38%,0.00%, 6.90%, 1.72%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 32.00%,0.00%, 44.00%, 24.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 46.67%,0.00%, 35.00%, 18.33%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 28.0, 7.0, 31.0, 0.0, 288.0, 2.776, 19
59, b-SLICE,   57, 33.50,       2240, 0,-1624880.00,29.600,27, 55 53 ,58 60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.19%,  1.54%,  0.39%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 83.24%, 10.98%,  1.35%,  2.31%, 26222.48, 1590.85, 6544.18, 26273.81 , 19, 253, 117.61, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 87.69%,0.00%, 1.54%, 10.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 77.78%,0.00%, 0.00%, 22.22%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 37.0, 0.0, 47.0, 0.0, 287.0, 4.678, 18
60, b-SLICE,   59, 32.64,       5456, 0,-1626922.00,29.600,26, 58 55 ,60 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.80%,  0.64%,  2.72%,  8.97%,  0.00%,  0.48%,  0.16%,  1.92%, 68.11%,  9.62%,  1.44%,  5.13%, 26172.39, 1585.68, 6532.04, 26531.00 , 18, 253, 117.60, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 98.83%,0.00%, 0.00%, 1.17%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.03%,0.00%, 4.48%, 1.49%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.04%,0.00%, 37.04%, 25.93%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 44.00%,0.00%, 38.00%, 18.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 0.0, 29.0, 0.0, 272.0, 4.316, 15
61, P-SLICE,   65, 31.46,      10064, 0,-1622491.00,28.000,21, 60 58 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.28%,  0.00%,  0.71%, 1.13%,  0.28%,  2.70%, 0.00%,  0.28%,  0.43%,  3.26%, 12.20%,  0.00%,  0.00%,  0.28%,  0.71%, 59.86%, 11.21%,  2.70%,  3.97%, 26041.17, 1598.31, 6477.57, 27567.81 , 18, 253, 117.60, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.53%,0.00%, 0.00%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.34%,0.00%, 0.00%, 3.66%, 0.00%, 0.00%, 0.00%, 0.00%, 13.73%, 41.18%,0.00%, 25.49%, 19.61%, 0.00%, 0.00%, 0.00%, 0.00%, 19.59%, 22.30%,0.00%, 41.89%, 16.22%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 1.0, 33.0, 0.0, 46.0, 0.0, 221.0, 3.664, 7
62, B-SLICE,   63, 33.50,       5760, 0,-1622354.00,30.271,24, 60 58 ,65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.32%,  0.63%,  2.38%, 10.16%,  0.00%,  0.00%,  0.00%,  0.00%, 67.78%, 10.63%,  1.75%,  6.35%, 26026.51, 1597.06, 6487.78, 26505.73 , 18, 253, 117.61, 75, 150, 130.99, 90, 179, 129.22, 0.00%, 99.53%,0.00%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 94.37%,0.00%, 4.23%, 1.41%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 42.31%,0.00%, 42.31%, 15.38%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.46%,0.00%, 35.58%, 25.96%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 24.0, 13.0, 35.0, 3.0, 248.0, 3.880, 16
63, b-SLICE,   61, 33.09,       5056, 0,5.09,29.600,27, 60 58 ,63 65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.17%,  0.33%,  2.64%,  8.75%,  0.00%,  0.00%,  0.00%,  0.66%, 71.12%,  9.41%,  2.48%,  4.46%, 25900.02, 1597.86, 6452.14, 26372.34 , 18, 253, 117.64, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.77%,0.00%, 0.00%, 0.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.61%,0.00%, 3.39%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 48.39%,0.00%, 32.26%, 19.35%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 36.90%,0.00%, 36.90%, 26.19%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 43.0, 11.0, 59.0, 0.0, 290.0, 3.173, 38
64, b-SLICE,   62, 33.65,       5512, 0,-1620914.00,29.600,27, 60 58 ,63 65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.48%,  0.32%,  2.39%,  9.09%,  0.00%,  0.00%,  0.16%,  1.44%, 68.26%,  9.57%,  2.23%,  6.06%, 25971.41, 1603.11, 6474.37, 26552.55 , 18, 253, 117.63, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.30%,0.00%, 0.00%, 0.70%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.77%,0.00%, 3.23%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 50.00%,0.00%, 46.67%, 3.33%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 45.19%,0.00%, 31.73%, 23.08%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 35.0, 3.0, 36.0, 0.0, 290.0, 3.702, 7
65, b-SLICE,   64, 34.50,       1088, 0,-1622354.00,29.600,26, 63 60 ,65 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.37%,  0.37%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 80.07%, 13.78%,  1.68%,  3.72%, 25992.58, 1597.06, 6493.63, 26000.03 , 18, 253, 117.61, 75, 150, 130.99, 90, 180, 129.22, 0.00%, 100.47%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 97.37%,0.00%, 0.00%, 2.63%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 81.82%,0.00%, 9.09%, 9.09%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 46.0, 0.0, 68.0, 0.0, 275.0, 4.593, 54
66, P-SLICE,   70, 31.24,      10240, 0,-1624347.00,28.000,21, 65 63 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.28%,  0.28%,  1.42%, 1.14%,  0.28%,  3.99%, 0.00%,  1.28%,  0.43%,  1.00%, 11.54%,  0.00%,  0.00%,  0.43%,  3.13%, 59.40%, 10.54%,  1.57%,  3.28%, 26171.66, 1599.50, 6516.40, 27963.26 , 18, 253, 117.60, 75, 150, 130.99, 89, 180, 129.22, 0.00%, 97.88%,0.00%, 0.00%, 2.12%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.10%,0.00%, 1.30%, 2.60%, 0.00%, 0.00%, 0.00%, 0.00%, 40.00%, 40.00%,0.00%, 8.57%, 11.43%, 0.00%, 0.00%, 0.00%, 0.00%, 23.17%, 27.44%,0.00%, 32.93%, 16.46%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 0.0, 31.0, 0.0, 224.0, 4.189, 23
67, B-SLICE,   68, 33.00,       6272, 0,-1624786.00,30.271,24, 65 63 ,70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.60%,  1.05%,  1.94%, 11.81%,  0.00%,  0.00%,  0.00%,  1.20%, 62.78%, 12.26%,  2.24%,  6.13%, 26096.82, 1593.57, 6499.55, 26517.36 , 18, 253, 117.60, 76, 150, 130.99, 90, 179, 129.22, 0.00%, 99.05%,0.00%, 0.00%, 0.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 92.13%,0.00%, 4.49%, 3.37%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 53.57%,0.00%, 32.14%, 14.29%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 38.28%,0.00%, 41.41%, 20.31%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 25.0, 0.0, 40.0, 0.0, 250.0, 3.867, 22
68, b-SLICE,   66, 33.50,       5320, 0,5.12,29.600,27, 65 63 ,68 70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%,  3.30%, 11.48%,  0.00%,  0.00%,  0.47%,  2.52%, 67.92%,  8.96%,  1.10%,  4.25%, 26032.09, 1599.10, 6500.98, 26406.23 , 18, 253, 117.60, 75, 150, 130.99, 89, 180, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 32.26%,0.00%, 32.26%, 35.48%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.07%,0.00%, 47.41%, 15.52%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 39.0, 7.0, 32.0, 0.0, 296.0, 3.807, 30
69, b-SLICE,   67, 33.45,       5712, 0,-1625638.00,29.600,27, 65 63 ,68 70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.63%,  0.31%,  2.19%, 12.05%,  0.00%,  0.00%,  0.00%,  1.10%, 67.14%,  7.98%,  2.35%,  6.26%, 26082.69, 1593.62, 6507.90, 26481.14 , 18, 253, 117.61, 75, 150, 130.99, 90, 179, 129.22, 0.00%, 98.85%,0.00%, 0.23%, 0.69%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.23%,0.00%, 0.00%, 3.77%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 51.72%,0.00%, 31.03%, 17.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 37.90%,0.00%, 45.97%, 16.13%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 1.0, 0.0, 35.0, 0.0, 48.0, 0.0, 287.0, 4.956, 44
70, b-SLICE,   69, 33.63,       2064, 0,-1624347.00,29.600,26, 68 65 ,70 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  1.87%,  0.19%,  0.00%,  0.00%,  0.00%,  0.00%,  0.00%, 80.15%, 14.04%,  1.50%,  2.25%, 26083.61, 1596.00, 6518.78, 26126.32 , 18, 253, 117.60, 76, 150, 130.99, 89, 179, 129.22, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.24%,0.00%, 3.53%, 8.24%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 88.89%,0.00%, 0.00%, 11.11%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 100.00%,0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 38.0, 0.0, 33.0, 0.0, 277.0, 4.924, 31
71, P-SLICE,   75, 31.38,      12320, 0,-1627135.00,28.000,21, 70 68 , -, 0.00%,  0.00%,  0.00%, 0.00%,  0.13%,  0.00%, 0.54%,  0.27%,  0.54%, 1.62%,  0.94%,  5.26%, 0.00%,  0.94%,  0.81%,  2.02%,  9.72%,  0.00%,  0.27%,  0.54%,  1.08%, 56.01%, 10.80%,  2.29%,  6.21%, 26230.61, 1597.97, 6541.39, 28793.38 , 18, 253, 117.59, 76, 150, 130.99, 89, 179, 129.22, 0.00%, 98.33%,0.00%, 0.48%, 1.19%, 0.00%, 0.00%, 0.00%, 0.00%, 1.12%, 92.13%,0.00%, 2.25%, 4.49%, 0.00%, 0.00%, 0.00%, 0.00%, 21.74%, 45.65%,0.00%, 21.74%, 10.87%, 0.00%, 0.00%, 0.00%, 0.00%, 31.52%, 29.35%,0.00%, 28.26%, 10.87%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 13.0, 0.0, 24.0, 0.0, 34.0, 0.0, 222.0, 5.173, 24
72, B-SLICE,   73, 33.03,       7664, 0,-1624732.00,30.271,24, 70 68 ,75 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.30%,  0.45%,  2.70%, 13.96%,  0.00%,  0.15%,  0.00%,  0.00%, 63.81%, 10.81%,  1.95%,  5.86%, 26201.53, 1594.80, 6512.60, 26973.82 , 18, 253, 117.60, 75, 150, 130.99, 89, 180, 129.22, 0.00%, 99.53%,0.00%, 0.00%, 0.47%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 96.05%,0.00%, 3.95%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.94%,0.00%, 51.61%, 6.45%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 29.55%,0.00%, 49.24%, 21.21%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 26.0, 7.0, 39.0, 0.0, 247.0, 2.969, 4
73, b-SLICE,   71, 33.50,       5928, 0,5.10,29.600,27, 70 68 ,73 75 , 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.00%,  0.00%, 0.00%,  0.47%,  0.16%,  3.30%, 10.69%,  0.00%,  0.00%,  0.31%,  2.36%, 67.61%,  8.02%,  1.89%,  5.19%, 26101.36, 1591.60, 6509.40, 26579.90 , 18, 253, 117.59, 76, 150, 130.99, 89, 179, 129.21, 0.00%, 99.31%,0.00%, 0.23%, 0.46%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 98.08%,0.00%, 0.00%, 1.92%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 40.00%,0.00%, 48.57%, 11.43%, 0.00%, 0.00%, 0.00%, 0.00%, 0.00%, 41.38%,0.00%, 39.66%, 18.97%, 0.00%, 0.00%, 0.00%, 0.00%,0.00%, 0.0, 0.0, 28.0, 9.0, 31.0, 0.0, 290.0, 2.976, 3
